,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,bestsnr,bestbf,PASSIVE_0_snr,PASSIVE_0_bf,PASSIVE_0,ACTIVE_1_snr,ACTIVE_1_bf,ACTIVE_1,ACTIVE_1_tf,ACTIVE_1_tardist,PASSIVE_1_snr,PASSIVE_1_bf,PASSIVE_1,ACTIVE_2_snr,ACTIVE_2_bf,ACTIVE_2,ACTIVE_2_tf,ACTIVE_2_tardist,ACTIVE_3_snr,ACTIVE_3_bf,ACTIVE_3,ACTIVE_3_tf,ACTIVE_3_tardist,ACTIVE_0_snr,ACTIVE_0_bf,ACTIVE_0,ACTIVE_0_tf,ACTIVE_0_tardist,PASSIVE_2_snr,PASSIVE_2_bf,PASSIVE_2,PASSIVE_3_snr,PASSIVE_3_bf,PASSIVE_3,ACTIVE_4_snr,ACTIVE_4_bf,ACTIVE_4,ACTIVE_4_tf,ACTIVE_4_tardist,PASSIVE_4_snr,PASSIVE_4_bf,PASSIVE_4,R2_diff,R2beh_unique,R2pup_unique,MIbeh_only,MIbeh_unique,MIpup_unique,sig_ubeh,sig_upup,sig_state,sig_obeh,sig_any
370,AMT018a-26-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh,pupil,0.03186668256348125,95.0,0.3369097854188947,0.035040007254851735,0.01926404841407916,0.19361259349273455,0.0,pupil,0.11350820351100568,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005330785997324575,0.0011044266122175184,0.0016909534359231954,-0.06064646583937936,-0.09943424907013795,0.07382650752584512,False,False,False,False,True
371,AMT018a-26-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh,active,-0.06643492990622595,95.0,0.3369097854188947,0.035040007254851735,-0.03916453251734757,-0.4559344213391525,0.0,active,0.11350820351100568,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005330785997324575,0.0011044266122175184,0.0016909534359231954,-0.06064646583937936,-0.09943424907013795,0.07382650752584512,False,False,False,False,True
372,AMT018a-25-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh0,baseline,,96.1785,0.9103121575679374,0.005193098360658438,0.08592142468061467,0.9954746337222404,0.0,baseline,0.8286682242159933,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
373,AMT018a-25-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh0,pupil,-0.02680156283845423,96.1785,0.9103121575679374,0.005193098360658438,-0.0005243674960371405,0.005625754385451293,0.0,pupil,0.8286682242159933,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
374,AMT018a-25-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh0,active,0.01086365916686232,96.1785,0.9103121575679374,0.005193098360658438,-0.00015899287101620396,0.006006456265755597,0.0,active,0.8286682242159933,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
375,AMT018a-25-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh,baseline,,96.1785,0.9095678879341584,0.0052220573814558465,0.08742315940513806,0.9964349793435976,0.0,baseline,0.8273137427610058,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
376,AMT018a-25-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh,pupil,-0.02766839170078412,96.1785,0.9095678879341584,0.0052220573814558465,-0.0004835176330089793,0.005544304057706982,0.0,pupil,0.8273137427610058,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
377,AMT018a-25-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh,active,0.008793689248679223,96.1785,0.9095678879341584,0.0052220573814558465,-0.004727403221764828,0.009828441106063854,0.0,active,0.8273137427610058,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
378,AMT018a-25-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh0,baseline,,96.1785,0.9100900179009777,0.005163658117395837,0.08398819595694478,0.9818068276511722,0.0,baseline,0.8282638406830019,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
379,AMT018a-25-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh0,pupil,-0.04450314539875125,96.1785,0.9100900179009777,0.005163658117395837,-0.002491795236999339,-0.02272158873750974,0.0,pupil,0.8282638406830019,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
