,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,d_amplitude,d_base,d_kappa,d_offset,dc_mod,g_amplitude,g_base,g_kappa,g_offset,gain_mod
1043,TAR010c-15-2,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,pupil,0.03143838341031869,85.0,[0.34760009],[0.02050183],,,,pupil,0.03679482605963623,0.07485236613343274,-0.04172123439135837,-0.02216478048677218,0.02664706034437178,0.22309821794204693,-0.011321553820792796,0.0372597275245397,0.0381552417892619,0.04690018167227603
1044,TAR010c-15-2,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_0,0.008185923987338015,85.0,[0.34760009],[0.02050183],,,,ACTIVE_0,-0.015599971084422026,0.07485238113782822,-0.01821168873876653,-0.0167797891003609,-0.0046153849058760315,-0.24114685847733203,-0.011321385828379684,-0.042466104309266714,-0.017877571972783536,-0.07550340765743288
1045,TAR010c-15-2,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_1,0.10105855815566603,85.0,[0.34760009],[0.02050183],,,,ACTIVE_1,0.3632496008508831,0.07485275845557908,0.009416556732729902,0.02809223729432564,0.1194888802097984,0.8891359797198504,-0.011321343816133566,0.1319924086328036,0.06331400570810665,0.3265183978109862
1046,TAR010c-14-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,baseline,0.0,72.5523,[0.69808508],[0.02800151],,,,baseline,0.06725465161069386,0.09716459358439905,0.0027332235049407827,-0.002734727061005371,0.0,1.0838374577268444,0.12075927428994138,0.031188121072369755,-0.031055964608174058,0.0
1047,TAR010c-14-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,pupil,-0.08013289399766516,72.5523,[0.69808508],[0.02800151],,,,pupil,-0.0192725708761825,0.09716459650388945,-0.007494167015176474,-0.008729142837437219,-0.06298727007237434,-0.013329173131215413,0.12075932138520398,-0.003758010321842252,-0.0037085876603102142,-0.05108083441261543
1048,TAR010c-14-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_0,-0.12285558545462802,72.5523,[0.69808508],[0.02800151],,,,ACTIVE_0,-0.305637973011971,0.09716465052401281,-0.007288272378990597,0.010916712613909333,-0.09863223023295421,-0.11399850382732582,0.12075926044095735,7.338021546822733e-05,0.0011745427658609285,-0.03720450567468302
1049,TAR010c-14-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_1,-0.15264437201764677,72.5523,[0.69808508],[0.02800151],,,,ACTIVE_1,-0.287666649322038,0.09716466663439798,-0.037191596299159746,0.004465898438619834,-0.09062544496447689,-0.442698145749813,0.12075926371075815,0.041499238293775206,0.02239052512506738,-0.1497737329998867
1050,TAR010c-12-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,baseline,0.0,95.0,[0.20057396],[0.03568457],,,,baseline,0.003079853922598851,0.004560072043625114,-0.00048257911902405164,0.00048402674038140894,0.0,0.884541575899744,-0.16637874378079479,-0.04290321657565581,0.04270270480726944,0.0
1051,TAR010c-12-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,pupil,0.05865057858591832,95.0,[0.20057396],[0.03568457],,,,pupil,-0.0034861460291554804,0.00455976418418518,0.003096640398399126,-0.006611310024534968,0.009844183287725353,-0.11903460269710757,-0.1663781360595995,-0.024935749236035337,-0.0013810980647567309,0.3539839481410619
1052,TAR010c-12-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_0,0.08948976572946636,95.0,[0.20057396],[0.03568457],,,,ACTIVE_0,0.06366464707812093,0.004558836421399822,-0.009183205366774052,0.024117477586733712,0.020847081524209065,2.0239274384573416,-0.16637858301556935,0.03571226076766608,0.05886270203779198,0.6962386128469688
