,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,d_amplitude,d_base,d_kappa,d_offset,g_amplitude,g_base,g_kappa,g_offset
24,ley046f-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,-0.00013914653268194403,95.0,[0.32457172],[0.02071896],,,,ACTIVE_1,0.027016235509412644,0.6329523273415404,-0.09691885303939542,-0.10523273195068128,0.4173807183162622,-0.0440736318114719,0.047105662452615264,0.02201276301462033
25,ley046f-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-2.050294934695872e-06,95.0,[0.32457172],[0.02071896],,,,PASSIVE_1,0.03399971600802929,0.6329511981447078,-0.06031743953542088,-0.07461690251165752,-0.03426058841152707,-0.044073207114306276,-0.009706507455568374,-0.001042584419728264
26,ley046f-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,85.0,[0.38341786],[0.0196257],,,,baseline,0.33035270274112705,0.3323951633649118,0.012905184914513604,-0.012877071548884653,1.4396941640096972,-0.006476065457946436,-0.003117290897139097,0.002753143543509178
27,ley046f-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.006169864769785394,85.0,[0.38341786],[0.0196257],,,,pupil,0.02520268361232129,0.33239631274811693,0.04115133977994788,0.11913905564451407,0.1908161072528265,-0.00647606483398513,0.10461349177285553,0.0868533776570712
28,ley046f-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,-0.00019226711119211336,85.0,[0.38341786],[0.0196257],,,,ACTIVE_1,0.03851881808036577,0.33239212748182184,-0.03575238203324653,-0.028644940749598103,-0.10817382667854261,-0.006477308747326313,-0.016939304123585002,-0.007179640928313828
29,ley046f-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,0.00021357387551302186,85.0,[0.38341786],[0.0196257],,,,PASSIVE_1,0.02718860380976921,0.33239559991831125,-0.029139039202414625,-0.024422168528797326,0.0550776741996688,-0.006477329801264415,-0.00962437313532192,-0.003986663683845667
30,ley040j-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,99.0,[0.4682109],[0.02290831],,,,baseline,0.15436632013272308,0.0789625551160845,0.0007036624946385769,-0.0007290060128824557,1.4601762828415583,0.022678000890786226,0.008060601072678867,-0.008197994884195486
31,ley040j-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.004973317935119708,99.0,[0.4682109],[0.02290831],,,,pupil,-0.011821189005334728,0.07896254114889432,-0.012863599562192582,-0.014537003470187302,-0.06385296151347662,0.02267805142301247,-0.002204372062748059,0.01765107122855767
32,ley040j-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.0005901274723879076,99.0,[0.4682109],[0.02290831],,,,ACTIVE_1,-0.023248366303196454,0.07896243341071545,-0.012190667004052618,-0.011276083869972742,0.16089098048798695,0.02267834563720074,0.002067978623160172,-0.00017109013294843494
33,ley040j-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,0.00028997914618591233,99.0,[0.4682109],[0.02290831],,,,ACTIVE_2,0.08334306402695037,0.07896293645656605,-0.013579261123525366,-0.007758684086728024,-0.12806341889476475,0.022678161843662774,-0.004509321944475294,-0.0018350338901746168
34,ley040j-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,0.00033738633503779765,99.0,[0.4682109],[0.02290831],,,,PASSIVE_1,0.10528194654134596,0.07896280893733214,-0.01173745976429746,-0.008534319825521898,-0.2807436340340612,0.022677678145451734,0.0032312027036981257,0.0023500116727534106
35,BRT007c-a3,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,99.0,[0.6350804],[0.01665467],,,,baseline,0.33445189013745447,0.3374430714641582,0.016895661373430446,-0.01675635814728784,1.4446540108249821,0.0033416731238058196,-0.0021676494026888014,0.000487361193069665
36,BRT007c-a3,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.00014198696049529263,99.0,[0.6350804],[0.01665467],,,,pupil,0.014447709774590154,0.33744306529257545,-0.024408685101002515,0.000560538898899621,0.019277870499180616,0.003341688882560417,-0.004667552370531571,0.0022669173288855766
37,BRT007c-a3,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.0005477453755759261,99.0,[0.6350804],[0.01665467],,,,ACTIVE_1,0.06894595505554464,0.3374430991530099,-0.03200043466949083,-0.03121947173987208,-0.027421672318366997,0.0033416043618738054,-0.0075611632264465335,-0.00029841045974919307
38,bbl071d-a2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,75.0,[0.8688826],[0.00557287],,,,baseline,0.1275352394225708,0.039787619208086364,0.0009358446843438784,-0.000936115356727844,1.4551011018864197,0.012714128624122661,0.007090946212533726,-0.005924820048548038
39,bbl071d-a2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,0.0002741676290357763,75.0,[0.8688826],[0.00557287],,,,pupil,0.010434885908737375,0.03978764136677761,-0.007741262784271845,0.0034653451612745674,0.0096425736152843,0.012714087432863896,-0.014204167805816703,0.01869485782639518
40,bbl071d-a2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.0019977921901322823,75.0,[0.8688826],[0.00557287],,,,ACTIVE_1,0.046375292685345376,0.03978769888320578,-0.005859073680608784,-0.0052539019242239925,-0.14096154820233292,0.012714018389729076,-0.009786158314265683,0.018221668729997552
41,bbl071d-a2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-0.0002260223168621979,75.0,[0.8688826],[0.00557287],,,,PASSIVE_1,-0.039148096084452244,0.03978768505538808,-0.006781001752306634,-0.0046385910402444615,-0.03829223335942779,0.012713940892440304,-0.00841516846289157,0.0013441646419778534
42,bbl071d-a2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,-0.000441201739226876,75.0,[0.8688826],[0.00557287],,,,ACTIVE_2,-0.02748980947755869,0.03978763883232009,-0.006256332615715279,-0.004864562083958709,-0.0071007393854509715,0.012714061916110058,-0.00869181217809489,0.007645527665633406
43,bbl071d-a2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_2,-0.0006301627197340812,75.0,[0.8688826],[0.00557287],,,,PASSIVE_2,0.07739692460114063,0.03978767533994639,-0.003529146717449327,-0.003098146949453459,-0.08695968468334489,0.01271418697918586,-0.006839348086571562,0.002048307037886155
44,bbl071d-a2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_3,-0.0005184710767482208,75.0,[0.8688826],[0.00557287],,,,ACTIVE_3,-0.03441892077840237,0.03978754642905151,-0.006263985313819144,-0.004771812804746643,0.02789435251199558,0.012714142292966597,-0.006811407283680777,0.005796308636386564
45,ley046g-59-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,76.5731,[0.3309233],[0.02832028],,,,baseline,0.4705609986691358,0.5303143808707282,0.043933259409651294,-0.04315785225367964,1.4618337159424475,0.024836174274222102,0.009139332466528028,-0.009116262461272232
46,ley046g-59-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.0007053110169798159,76.5731,[0.3309233],[0.02832028],,,,pupil,-0.016267050983498094,0.5303181797423081,-0.09486878576861872,0.032837030090580664,-0.2734308159387335,0.024836028485212616,-0.30741254220897907,-0.21183613716693026
47,ley046g-59-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,-0.0019098857826257381,76.5731,[0.3309233],[0.02832028],,,,ACTIVE_1,0.1259496868353946,0.5303195890218637,-0.05933863645459493,-0.07508028490745645,-0.033782510624148686,0.024831492621039897,-0.011637886229777194,0.002319303356243318
48,ley046g-59-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-0.00011319584309058322,76.5731,[0.3309233],[0.02832028],,,,PASSIVE_1,-0.008376519878874049,0.5303080003972356,-0.06978336943044945,-0.05444113451941922,-0.3624106514918568,0.02483236018678938,0.0035406316801231534,0.015568750740145739
49,ley046g-59-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_2,-0.06953744072703728,76.5731,[0.3309233],[0.02832028],,,,PASSIVE_2,0.10488056442564202,0.530322730470168,-0.04631976412771232,-0.05087653713169258,-0.18480779660802432,0.024835212917027418,-0.008503964011011955,0.004907114403214947
50,ley046g-59-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,-0.07096092295462045,76.5731,[0.3309233],[0.02832028],,,,ACTIVE_2,0.07888564013058061,0.5303115256575509,-0.07029662683901652,-0.07766282857429627,0.06768823018768694,0.02483217808092087,-0.00437906954147988,-0.001422563151133952
51,ley046g-59-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_3,-0.06968736162740455,76.5731,[0.3309233],[0.02832028],,,,PASSIVE_3,0.18677521704883276,0.5303135456120797,-0.025682714304657257,-0.04772313330986837,0.3170186405953631,0.024833918070944084,0.022357287490665585,0.0017992067085817979
52,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,85.0,[0.31979125],[0.01512946],,,,baseline,0.2739467875118335,0.25164136110048724,0.009645355750680446,-0.009683806215204562,1.4416335906259323,-0.004001616199834361,-0.001861586141740159,0.0016740832541397705
53,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.0014240011145061654,85.0,[0.31979125],[0.01512946],,,,pupil,-0.0035082412486603398,0.2516415823615198,-0.03589004206116128,0.03376460224967261,-0.11716566995474968,-0.004002274496265056,-0.011082017390453792,0.01617929992446334
54,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,-0.0006425278230670516,85.0,[0.31979125],[0.01512946],,,,ACTIVE_1,0.036190219856259406,0.25164040556963707,-0.024649206707539846,-0.028650990972394385,0.10911443161504002,-0.0040017957368303535,0.0012158343653590929,0.0009729671504782638
55,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-0.0002662157730272385,85.0,[0.31979125],[0.01512946],,,,PASSIVE_1,-0.06551708311970914,0.2516411454029962,-0.027863640409573936,-0.032457776359683735,0.08548896800556076,-0.004002003559735373,-0.000294994361386986,0.00021837382105167834
56,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_2,0.010328107876690118,85.0,[0.31979125],[0.01512946],,,,PASSIVE_2,0.08428411149568042,0.2516419287406445,-0.0142676692827102,-0.021861715113698183,0.15483847630684236,-0.004002059104753179,0.0054862195991704195,0.002699424452292332
57,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,0.009603985151487903,85.0,[0.31979125],[0.01512946],,,,ACTIVE_2,0.04392514446828015,0.2516414696879816,-0.022575227201211783,-0.028879054464893816,-0.10505621832247432,-0.004001990585912609,-0.004913514607673692,-0.0012532965598649032
58,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_3,0.01029612562227514,85.0,[0.31979125],[0.01512946],,,,PASSIVE_3,0.02219037334847591,0.2516415327425594,-0.0213495945956668,-0.026649232024911613,-0.04258354043537387,-0.00400184876269436,-0.004504214023403132,-0.0014341586538853684
59,ley049h-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,99.0,[0.92794614],[0.00335256],,,,baseline,0.20254305037138381,0.14791571632813547,0.005604312740757273,-0.005590576246223373,1.4400048380859132,-0.004474621010985749,-0.003940530544130284,0.0028200534176606633
60,ley049h-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,0.007483933449486596,99.0,[0.92794614],[0.00335256],,,,pupil,0.012391286406288799,0.14791575099507445,-0.011025486049609432,-0.003109622194188539,0.03234724173556904,-0.004474414247939201,-0.00859976869344201,0.0009593567667918274
61,ley049h-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_0,0.0008204647302421457,99.0,[0.92794614],[0.00335256],,,,ACTIVE_0,0.0063267436192992535,0.14791569848994382,-0.011457509217770258,-0.012113591631212995,0.006303840530406722,-0.004474473250674087,-0.007836079232310906,-0.00322907079545613
62,ley049h-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,-0.00012820838329085103,99.0,[0.92794614],[0.00335256],,,,ACTIVE_1,0.028297649029095574,0.14791569114047515,-0.010512384193024983,-0.011615113862398777,0.015621971592601333,-0.004474502095935631,-0.0065145113843835855,-0.0027040415108650485
63,BRT016f-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,95.0,[0.73919925],[0.01159881],,,,baseline,0.31930368957534483,0.316962901006517,0.008448633692585424,-0.008481538365668192,1.4398439781747014,-0.004869898140425507,-0.003949935766771813,0.002865066246051583
64,BRT016f-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.0031944878186999526,95.0,[0.73919925],[0.01159881],,,,pupil,0.015377322779156464,0.316961892916472,-0.04136793442673251,-0.006158789833776143,0.014519856476991739,-0.004869955105323267,-0.03321664766832205,-0.012589111562225303
65,BRT016f-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.0003006876477168977,95.0,[0.73919925],[0.01159881],,,,ACTIVE_1,0.003098640519702034,0.3169621666783406,-0.028131258360732197,-0.020919790835273077,-0.009230985091767365,-0.004870700556342775,-0.016740906006190846,-0.008947335845313462
66,BRT016f-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-0.00020081598450047333,95.0,[0.73919925],[0.01159881],,,,PASSIVE_1,-0.1776414660830658,0.3169628437375208,-0.02706565774029676,-0.021226979399707347,0.1736507347288333,-0.004870027585363494,0.004308113960233769,0.0025962507134721065
67,BRT016f-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,-0.0006166091159996207,95.0,[0.73919925],[0.01159881],,,,ACTIVE_2,0.04713354399767702,0.31696238429597845,-0.024788131854188534,-0.020316318199000538,-0.004604492128999042,-0.0048705540456651444,-0.01699719416835157,-0.008258199541728769
68,BRT016f-a1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_3,-0.00017563307467944307,95.0,[0.73919925],[0.01159881],,,,ACTIVE_3,-0.012708933759847645,0.31696256287657715,-0.027962708958003662,-0.020476963774183864,0.008197959894366062,-0.004870064142355073,-0.014410162869918733,-0.008322928924934195
