,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt
21,BRT033b-09-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,95.0,0.7173556007963018,0.012287357854191739,0.9427804352124791,1.0201117093504963,0.0,baseline
22,BRT033b-09-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.00101142655684005,95.0,0.7173556007963018,0.012287357854191739,0.006476922730169606,-0.03079011996496231,0.0,ACTIVE_1
23,BRT033b-09-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.0010393482182991943,95.0,0.7173556007963018,0.012287357854191739,0.01025491884985423,-0.022034650911399438,0.0,ACTIVE_2
24,BRT033b-09-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.001110190810258322,95.0,0.7173556007963018,0.012287357854191739,0.006053029232738179,0.004335151049297682,0.0,PASSIVE_1
25,BRT033b-12-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,72.5587,0.8670906425955305,0.006280134518124387,0.1340857717997444,0.9980601575560657,0.0,baseline
26,BRT033b-12-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0034988480046302833,72.5587,0.8670906425955305,0.006280134518124387,-0.0009001223788335606,0.030401563965838967,0.0,ACTIVE_1
27,BRT033b-12-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0012340868577973001,72.5587,0.8670906425955305,0.006280134518124387,0.003361015069750284,-0.02034469627089588,0.0,ACTIVE_2
28,BRT033b-12-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0004525567666311602,72.5587,0.8670906425955305,0.006280134518124387,0.0035408858687207777,-0.02879859629438964,0.0,PASSIVE_1
29,TAR010c-27-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,99.7571,0.8263226323319577,0.00858204154404739,0.45881610370479403,1.0041177746981782,0.0,baseline
30,TAR010c-27-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0016143538559127866,99.7571,0.8263226323319577,0.00858204154404739,0.0007066376923282151,-0.0016427203929958855,0.0,ACTIVE_1
31,TAR010c-27-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00036452321263699764,99.7571,0.8263226323319577,0.00858204154404739,0.01084948449113484,0.01721847833263254,0.0,PASSIVE_1
32,TAR010c-27-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0007015134736956689,99.7571,0.8263226323319577,0.00858204154404739,0.0035573622704308814,-0.010768782706828418,0.0,ACTIVE_2
33,TAR010c-27-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,-0.0003301888977543109,99.7571,0.8263226323319577,0.00858204154404739,0.0021493504553976514,-0.012409279185045047,0.0,PASSIVE_2
34,BRT033b-12-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,95.0,0.6032062883743619,0.024107544938768714,0.10594619181049618,1.001226540143151,0.0,baseline
35,BRT033b-12-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0012132756082851273,95.0,0.6032062883743619,0.024107544938768714,0.0023492421944849183,0.017702026200352668,0.0,ACTIVE_1
36,BRT033b-12-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.000735703766318872,95.0,0.6032062883743619,0.024107544938768714,-0.00023023812429226717,-0.02200173074413327,0.0,ACTIVE_2
37,BRT033b-12-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00043061128709213464,95.0,0.6032062883743619,0.024107544938768714,-0.001687326949981536,-0.007843896999697005,0.0,PASSIVE_1
38,TAR010c-27-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,95.0,0.40912340942291764,0.0201534732300326,0.21070282068961652,0.9764109217364604,0.0,baseline
39,TAR010c-27-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0019930966294552273,95.0,0.40912340942291764,0.0201534732300326,-0.002677329874199452,0.013691083462016576,0.0,ACTIVE_1
40,TAR010c-27-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0008419609737398207,95.0,0.40912340942291764,0.0201534732300326,0.02183977462515045,0.03440781911888659,0.0,PASSIVE_1
41,TAR010c-27-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0004909073564633934,95.0,0.40912340942291764,0.0201534732300326,-0.01180454413820665,0.0373189615681402,0.0,ACTIVE_2
42,TAR010c-27-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,0.0010355604199118408,95.0,0.40912340942291764,0.0201534732300326,-0.01795421476960305,0.032083458544224196,0.0,PASSIVE_2
43,TAR010c-33-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,85.0,0.631221740782573,0.013018627123061798,0.23771693237754205,0.9709994117615036,0.0,baseline
44,TAR010c-33-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,0.0009855730310697538,85.0,0.631221740782573,0.013018627123061798,-0.00885663726914429,0.07077345794562592,0.0,ACTIVE_0
45,TAR010c-33-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0009185238599243163,85.0,0.631221740782573,0.013018627123061798,-1.1104265574543072e-05,0.0010517109745926674,0.0,ACTIVE_1
46,TAR010c-33-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00027603389226621335,85.0,0.631221740782573,0.013018627123061798,0.0016975257098318553,-0.025095675018521717,0.0,PASSIVE_1
47,TAR010c-33-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,95.0,0.8478482240277326,0.00951975665453793,0.28344883712301117,1.001948542288668,0.0,baseline
48,TAR010c-33-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0013977609409596067,95.0,0.8478482240277326,0.00951975665453793,0.00814485704661397,-0.004131065224949481,0.0,ACTIVE_1
49,TAR010c-33-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0003033218925304003,95.0,0.8478482240277326,0.00951975665453793,0.022657199919523544,0.0009839910863143936,0.0,PASSIVE_1
50,TAR010c-33-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0009401160545468965,95.0,0.8478482240277326,0.00951975665453793,-0.0018630265358305777,-0.0036934090806547875,0.0,ACTIVE_2
51,TAR010c-33-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,-0.0007186875950357592,95.0,0.8478482240277326,0.00951975665453793,0.008873966380570208,0.010486746995818612,0.0,PASSIVE_2
52,BRT033b-13-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,85.0,0.5788429856227082,0.024635614205823924,0.5818335514149205,0.998758056992273,0.0,baseline
53,BRT033b-13-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0024921213355701354,85.0,0.5788429856227082,0.024635614205823924,-0.003695090565943282,-0.000451103795803845,0.0,ACTIVE_1
54,BRT033b-13-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.003950614258668231,85.0,0.5788429856227082,0.024635614205823924,0.005733628057247509,0.005278905882933299,0.0,ACTIVE_2
55,BRT033b-13-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0005463887677206431,85.0,0.5788429856227082,0.024635614205823924,0.0003376551410193503,-0.0037466286699262634,0.0,PASSIVE_1
56,TAR010c-30-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,95.0,0.8981607043235996,0.007645051504355785,0.5846592534240074,1.0019107153844835,0.0,baseline
57,TAR010c-30-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0007302622891575707,95.0,0.8981607043235996,0.007645051504355785,0.008039690315653046,-0.007324290611844098,0.0,ACTIVE_1
