,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt
0,AMT022c-46-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.3407,0.44477856780546887,0.06103443990818077,0.11970311640461621,0.9681226200406183,0.0,baseline
1,AMT022c-46-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00791098775059428,98.3407,0.44477856780546887,0.06103443990818077,-0.0039766148412824,0.044285084906392554,0.0,active
2,AMT022c-06-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,81.8052,0.5019664982069514,0.02335997868299095,1.3908669275538137,1.0397087337645192,0.0,baseline
3,AMT022c-06-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0006751899593719812,81.8052,0.5019664982069514,0.02335997868299095,-0.04049610790453083,-0.05462294872736012,0.0,active
4,AMT022c-02-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.36929634209286416,0.014264673002764818,0.21050633973433816,0.928467386048222,0.0,baseline
5,AMT022c-02-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0051649190689175405,85.0,0.36929634209286416,0.014264673002764818,0.0076801855289496635,0.09748753940478873,0.0,active
6,AMT020a-57-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.9022283553622215,0.006640197279601829,0.0638114396767653,0.9991941533756175,0.0,baseline
7,AMT020a-57-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0033232661864664504,95.0,0.9022283553622215,0.006640197279601829,0.006188163566349195,0.0011160834166751069,0.0,active
8,AMT020a-46-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,80.9533,0.49996696112871586,0.039036813328452824,0.061882876879576144,1.0578606939363533,0.0,baseline
9,AMT020a-46-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0035736469659145525,80.9533,0.49996696112871586,0.039036813328452824,0.0083297418192653,-0.08461206602466516,0.0,active
10,AMT020a-37-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.7677,0.36991947448379264,0.032727628783513214,0.05644531373743912,1.030414727480129,0.0,baseline
11,AMT020a-37-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0023330293788323565,99.7677,0.36991947448379264,0.032727628783513214,-0.0015666809476084828,-0.052228924809001986,0.0,active
12,AMT020a-30-3,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.5284245921250377,0.02744049594337189,0.4266693793729786,0.9729408764963129,0.0,baseline
13,AMT020a-30-3,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.005263294575578059,85.0,0.5284245921250377,0.02744049594337189,0.03475173565981442,0.04077043367596769,0.0,active
14,AMT020a-27-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.8824,0.5070148929863627,0.019480236054804576,0.17976438831117317,1.1628609753777501,0.0,baseline
15,AMT020a-27-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0011941606373865575,99.8824,0.5070148929863627,0.019480236054804576,-0.030781784871859556,-0.23921410876153973,0.0,active
16,AMT018a-45-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,73.8631,0.6451173243297454,0.019505955174086917,0.5697332464308992,1.0280926251082962,0.0,baseline
17,AMT018a-45-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00538779909860641,73.8631,0.6451173243297454,0.019505955174086917,0.016939927595969136,-0.036797161486349504,0.0,active
18,AMT018a-43-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.4403,0.4662502162066836,0.020259094532278858,0.11565366890457558,0.993365626390221,0.0,baseline
19,AMT018a-43-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.007329584752810791,99.4403,0.4662502162066836,0.020259094532278858,0.004226157709111594,0.010810272375536906,0.0,active
20,AMT018a-39-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.6664,0.5314098690469883,0.030184246674610234,0.059438615640532676,0.9397634222496846,0.0,baseline
21,AMT018a-39-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.004940753540022031,98.6664,0.5314098690469883,0.030184246674610234,-0.0019461959629634745,0.07619081463885582,0.0,active
22,AMT018a-38-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.5060372051837235,0.014488206470556441,0.7170772761907992,1.0631560309435384,0.0,baseline
23,AMT018a-38-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0034730090452675566,85.0,0.5060372051837235,0.014488206470556441,-0.025058184129584177,-0.0844286659376546,0.0,active
24,AMT018a-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.9528,0.5993943130288526,0.02404072592512296,0.10806305592165355,0.9929193100928615,0.0,baseline
25,AMT018a-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,2.4116634864244516e-05,98.9528,0.5993943130288526,0.02404072592512296,0.003262772552982157,0.00885975727180939,0.0,active
26,AMT018a-35-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.2985,0.7308031574724713,0.01583180940089906,0.18141808408291626,1.0152453605693315,0.0,baseline
27,AMT018a-35-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0009928549952711698,99.2985,0.7308031574724713,0.01583180940089906,0.00614596997143901,-0.020033502763075552,0.0,active
28,AMT018a-28-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,75.774,0.8450866587820347,0.006755089679733743,1.1136674422948576,1.0124066501981135,0.0,baseline
29,AMT018a-28-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0003593839443388476,75.774,0.8450866587820347,0.006755089679733743,0.0038943709926385016,-0.016519287278985974,0.0,active
30,AMT018a-28-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.4313,0.9592681686835884,0.003196988808248452,0.08163496568393962,0.9998230933122979,0.0,baseline
31,AMT018a-28-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0009444294425426312,98.4313,0.9592681686835884,0.003196988808248452,0.0007868300269129061,0.0002298019652744147,0.0,active
32,AMT018a-24-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.7625222997493687,0.013208665722609677,1.0676817388220834,1.0069121436137363,0.0,baseline
33,AMT018a-24-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.003675848531469988,95.0,0.7625222997493687,0.013208665722609677,0.002955037681620603,-0.009227871479467999,0.0,active
34,AMT018a-24-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.0518,0.879419954535367,0.010894506850210992,0.5231266192702251,0.9966007827759205,0.0,baseline
35,AMT018a-24-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0012502695912047018,98.0518,0.879419954535367,0.010894506850210992,0.004894580022839382,0.004361630040065367,0.0,active
36,AMT018a-22-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.5565194950723378,0.030305866754291894,0.03730158620769949,0.9232429993319397,0.0,baseline
37,AMT018a-22-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.002576787787832716,85.0,0.5565194950723378,0.030305866754291894,0.0003748552119285947,0.09938534155032536,0.0,active
38,AMT018a-18-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.9607130258852304,0.002976819827503917,1.0341353676324692,1.0077456123360335,0.0,baseline
39,AMT018a-18-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.001713900505333262,85.0,0.9607130258852304,0.002976819827503917,0.009219684178919227,-0.010312324437688935,0.0,active
40,AMT018a-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.4687,0.47772488150541853,0.025145597996785035,0.10021880466165829,0.88765423648599,0.0,baseline
41,AMT018a-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0014793971602077387,98.4687,0.47772488150541853,0.025145597996785035,-0.012170898339802592,0.14308611360033344,0.0,active
42,AMT018a-13-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.3671070301596041,0.025410722466560013,0.04080527546678514,1.0284863570009657,0.0,baseline
43,AMT018a-13-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0027229327781672034,85.0,0.3671070301596041,0.025410722466560013,0.0025092430230362157,-0.03789011714144001,0.0,active
44,AMT018a-03-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.6221389912135238,0.01100200559020172,0.6849153983859563,1.0238649838151543,0.0,baseline
45,AMT018a-03-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-5.6249231380998836e-05,95.0,0.6221389912135238,0.01100200559020172,-0.01638188261366356,-0.031906969779914515,0.0,active
46,AMT018a-01-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.35255258334998013,0.042629924688525195,0.09377444084716269,0.6245404028216747,0.0,baseline
47,AMT018a-01-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.01075681218070712,95.0,0.35255258334998013,0.042629924688525195,0.03859122553823824,0.4843094147732634,0.0,active
48,AMT018a-06-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.3709,0.8710574536013784,0.008701597136088679,0.007197734462868768,1.0022021828133023,0.0,baseline
49,AMT018a-06-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0004153649541028374,99.3709,0.8710574536013784,0.008701597136088679,0.0013956209411797283,-0.002955548800656938,0.0,active
50,AMT022c-11-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,77.51,0.40976106478310675,0.01955907221190735,1.5149000148332517,1.0421048861417181,0.0,baseline
51,AMT022c-11-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0009526941359402407,77.51,0.40976106478310675,0.01955907221190735,-0.03528088709362967,-0.057137389604317565,0.0,active
52,AMT020a-22-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.3521,0.6225540574704193,0.019647807130593175,0.0669274543372029,0.9766646217617488,0.0,baseline
53,AMT020a-22-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,9.866586354763598e-05,99.3521,0.6225540574704193,0.019647807130593175,0.006987261845017016,0.03289595934169337,0.0,active
54,AMT022c-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.4376166344220567,0.018841020630582222,0.03283457362818122,0.9504634291784742,0.0,baseline
55,AMT022c-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.004601433283448296,85.0,0.4376166344220567,0.018841020630582222,0.0016536141265615812,0.070527818588302,0.0,active
56,AMT020a-60-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.6738782061658287,0.018377471370113373,0.08219113046005942,0.9610549199806131,0.0,baseline
57,AMT020a-60-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.003073094993255671,95.0,0.6738782061658287,0.018377471370113373,-0.004299496292141132,0.05870514416610086,0.0,active
58,AMT020a-54-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.4029109195592852,0.02466574274099723,0.06135263979684584,1.0379256933156138,0.0,baseline
59,AMT020a-54-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.007829717571378052,95.0,0.4029109195592852,0.02466574274099723,0.0029438049681604567,-0.05498536585672521,0.0,active
60,AMT020a-51-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.6701599731005787,0.01141662995676476,0.825827309721976,0.9742478609746261,0.0,baseline
61,AMT020a-51-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,4.5181958957136585e-05,95.0,0.6701599731005787,0.01141662995676476,0.02252276988438743,0.037683053601886986,0.0,active
62,AMT020a-34-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.4561,0.7438721701941173,0.011838459675363169,2.269178446702067,0.9904426187886081,0.0,baseline
63,AMT020a-34-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0019579778474614305,99.4561,0.7438721701941173,0.011838459675363169,0.028138315589002545,0.014143925478991176,0.0,active
64,AMT020a-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.9576,0.37216114279733853,0.03800858402781618,0.03369324817054675,0.848041352702418,0.0,baseline
65,AMT020a-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.005871694253645085,99.9576,0.37216114279733853,0.03800858402781618,0.004927608031112659,0.2354653616660832,0.0,active
66,AMT020a-25-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,78.7165,0.6154931311704996,0.014309922846632916,0.32845104125881763,1.0413183816782743,0.0,baseline
67,AMT020a-25-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0014306350057368244,78.7165,0.6154931311704996,0.014309922846632916,-0.017909550455651534,-0.061299945914040685,0.0,active
68,AMT020a-27-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.7949242760458695,0.015408420909932998,0.06151529487081812,1.0056284657909276,0.0,baseline
69,AMT020a-27-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.004360836071595857,95.0,0.7949242760458695,0.015408420909932998,-0.006530174998059161,-0.007476149941884375,0.0,active
70,AMT020a-18-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.8004345902121297,0.01203876388807199,0.4092415867709563,1.008656319314953,0.0,baseline
71,AMT020a-18-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0004716587608089087,85.0,0.8004345902121297,0.01203876388807199,0.047583592377358465,-0.01324742029419862,0.0,active
72,AMT018a-48-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,80.3261,0.4717249531719371,0.023400173772904008,0.49194127518651715,1.0448961089441358,0.0,baseline
