,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,d_amplitude,d_base,d_kappa,d_offset,dc_mod,g_amplitude,g_base,g_kappa,g_offset,gain_mod
513,ley049h-a1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,baseline,0.0,99.0,[0.92856609],[0.0032809],,,,baseline,0.13170891916788818,0.190143752306757,0.006293503314379836,-0.006325782320029338,0.0,1.0403753332507697,0.06171620235279376,0.011835034145259772,-0.01321163923574615,0.0
514,ley049h-a1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,pupil,-0.010015362854426193,99.0,[0.92856609],[0.0032809],,,,pupil,-0.19030290971798017,0.19014308714557512,3.730957724392687,0.08065043823511081,-0.08539414478292968,0.10076917265053018,0.061723002220691645,2.5737146783007003,1.13865221688839,0.009642926296616932
515,ley049h-a1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,ACTIVE_0,0.012756859889977577,99.0,[0.92856609],[0.0032809],,,,ACTIVE_0,0.008626357399024473,0.19014066091740836,-0.20929870385174754,-0.091194987201435,0.04297381943518207,0.007027091475375104,0.06171707157749343,-0.05876908644437286,-0.037004741262450236,-0.0007837059307312254
516,ley049h-a1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,ACTIVE_1,0.011000590824509998,99.0,[0.92856609],[0.0032809],,,,ACTIVE_1,0.019600762452029026,0.19013980440915862,-0.21225463437544012,-0.0922201996770726,0.039947119213119206,0.015838550301780312,0.06171924261196036,-0.06686695645494903,-0.0432169763359349,-0.0002258831452890871
517,ley046g-59-1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,baseline,0.0,76.5731,[0.40727043],[0.01759972],,,,baseline,0.5202861364782108,1.0041541702273005,0.19108705600931747,-0.24610057498217794,0.0,0.9756746736394015,-0.01744751990081205,-0.024849142603845263,0.018591312971496056,0.0
518,ley046g-59-1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,pupil,-0.05375195045352285,76.5731,[0.40727043],[0.01759972],,,,pupil,-0.9607205047564191,1.0041608865055418,4.683358369524646,0.5940462324473833,-0.052902044550925294,0.4230251098917023,-0.017447739861146998,5.114267853316584,0.3448667851652357,0.16054377377053405
519,ley046g-59-1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,ACTIVE_1,-0.03176376989597768,76.5731,[0.40727043],[0.01759972],,,,ACTIVE_1,0.1793516359922876,1.0041582145004777,-0.14403021677298783,-0.6774793663148655,-0.07478132909529295,-0.005950871584626991,-0.01745003066674281,-0.01449826836488658,0.010399139034369367,0.16500110771862397
520,ley046g-59-1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,ACTIVE_2,-0.11108195850331183,76.5731,[0.40727043],[0.01759972],,,,ACTIVE_2,0.019107028570823144,1.00415302976668,-0.21448044018990023,-0.8469964614411316,-0.0668190542633977,0.3612573060598586,-0.017447308304566648,-0.18460496479754834,-0.06493309434355361,0.16733267712963823
521,ley046g-47-1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,baseline,0.0,95.8038,[0.39990691],[0.01863665],,,,baseline,1.2485229750122115,1.8345994509742654,0.09843058950339585,-0.10262159864517632,0.0,1.1090349843754672,0.18126620771879204,0.01723075044565667,-0.025996384777552756,0.0
522,ley046g-47-1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,pupil,-0.08244784143441679,95.8038,[0.39990691],[0.01863665],,,,pupil,-6.724344916174341,1.8345952447140597,-0.15501077092283014,-5.112713904214414,-0.08421540904491805,-0.33401230283849187,0.18126799120814321,-0.2658059402210719,-1.6152448481191897,-0.05917297107046078
523,ley046g-47-1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,ACTIVE_1,-0.03456881421197257,95.8038,[0.39990691],[0.01863665],,,,ACTIVE_1,-0.008630108813242329,1.834612282573135,-0.5167340454336876,0.08892528120239071,-0.055596332013307846,-0.05964235578069742,0.18126900768807946,-0.14372623982877683,-0.058555785946116753,-0.04279027955677257
524,ley046g-47-1,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,ACTIVE_2,-0.07912475524761843,95.8038,[0.39990691],[0.01863665],,,,ACTIVE_2,-0.09210157245542684,1.8346108572705737,-0.6013233130956502,0.099076328858446,-0.05480130279717705,-0.4714752503983979,0.18126819997182503,-0.2945966827515135,-0.13582214116981,-0.04168855935019304
525,ley049h-a2,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,baseline,0.0,99.0,[0.93034396],[0.00345578],,,,baseline,0.1157297003791766,0.16719194657492717,0.0012941275293391313,-0.0013030477354745332,0.0,1.0370595203720907,0.05348018422447472,0.013660344035382868,-0.013669008821407952,0.0
526,ley049h-a2,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,pupil,0.0150424854737979,99.0,[0.93034396],[0.00345578],,,,pupil,-0.13796296954717932,0.16719183242442623,0.5468349972076444,0.6255042166703932,-0.03132527626596668,0.14059264218959766,0.053478751358893496,0.03665267450846219,-0.5470417778711851,0.024912574366972254
527,ley049h-a2,psth.fs20.pup-ld-st.pup.afl0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.afl0,ACTIVE_0,-0.005551988802134242,99.0,[0.93034396],[0.00345578],,,,ACTIVE_0,0.04665617630727692,0.16719148472520023,-0.021421930234174005,-0.013380898541465399,0.0072570858923691525,-0.03812991401038046,0.05348004708280861,-0.007622171997511883,-0.0035057661746614845,-0.011843944371544539
