,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,bestsnr,bestbf,PASSIVE_0_snr,PASSIVE_0_bf,PASSIVE_0,ACTIVE_1_snr,ACTIVE_1_bf,ACTIVE_1,ACTIVE_1_tf,ACTIVE_1_tardist,PASSIVE_1_snr,PASSIVE_1_bf,PASSIVE_1,ACTIVE_2_snr,ACTIVE_2_bf,ACTIVE_2,ACTIVE_2_tf,ACTIVE_2_tardist,ACTIVE_3_snr,ACTIVE_3_bf,ACTIVE_3,ACTIVE_3_tf,ACTIVE_3_tardist,ACTIVE_0_snr,ACTIVE_0_bf,ACTIVE_0,ACTIVE_0_tf,ACTIVE_0_tardist,PASSIVE_2_snr,PASSIVE_2_bf,PASSIVE_2,PASSIVE_3_snr,PASSIVE_3_bf,PASSIVE_3,ACTIVE_4_snr,ACTIVE_4_bf,ACTIVE_4,ACTIVE_4_tf,ACTIVE_4_tardist,PASSIVE_4_snr,PASSIVE_4_bf,PASSIVE_4,R2_diff,R2beh_unique,R2pup_unique,MIbeh_only,MIbeh_unique,MIpup_unique,sig_ubeh,sig_upup,sig_state,sig_obeh,sig_any
0,AMT020a-57-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,baseline,,95.0,0.902190814214232,0.006637243411692314,-0.0033843365741662397,1.041814198616157,0.0,baseline,0.8139482652525388,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
1,AMT020a-57-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,pupil,0.004579266408596829,95.0,0.902190814214232,0.006637243411692314,0.05657144705965623,-0.020691430648258652,0.0,pupil,0.8139482652525388,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
2,AMT020a-57-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,active,-0.0032446993213074453,95.0,0.902190814214232,0.006637243411692314,-0.010523636740151452,0.0542450058423839,0.0,active,0.8139482652525388,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
3,AMT020a-57-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,baseline,,95.0,0.9028574401912218,0.006558454812108342,-0.010858656303928313,0.9761086966439546,0.0,baseline,0.8151515573086457,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
4,AMT020a-57-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,pupil,0.01757264953816217,95.0,0.9028574401912218,0.006558454812108342,0.2259811071253623,-0.036495770027987866,0.0,pupil,0.8151515573086457,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
5,AMT020a-57-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,active,0.021120409976351468,95.0,0.9028574401912218,0.006558454812108342,-0.5397782760915227,0.5330686749984788,0.0,active,0.8151515573086457,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
6,AMT020a-57-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,baseline,,95.0,0.9177178481098932,0.0068756550672256864,0.5185628748844353,2.521553741911565,0.0,baseline,0.842206048739453,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
7,AMT020a-57-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,pupil,0.051583915009201765,95.0,0.9177178481098932,0.0068756550672256864,-0.8788763847328516,1.3044787772411897,0.0,pupil,0.842206048739453,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
8,AMT020a-57-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,active,0.01922486588462993,95.0,0.9177178481098932,0.0068756550672256864,-0.10458430515073228,0.15041424024495256,0.0,active,0.842206048739453,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
9,AMT020a-57-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,baseline,,95.0,0.9171563182215106,0.006942469650109199,1.193438520219434,2.859943721748494,0.0,baseline,0.8411757120536367,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
10,AMT020a-57-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,pupil,0.05396669025630338,95.0,0.9171563182215106,0.006942469650109199,-1.6442258335727888,1.4387480849374716,0.0,pupil,0.8411757120536367,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
11,AMT020a-57-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,active,0.022968296748093742,95.0,0.9171563182215106,0.006942469650109199,0.455371662956661,1.878295050397361,0.0,active,0.8411757120536367,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0272274468010979,-0.0010303366858163132,0.02602415474499098,0.024365109297658914,0.0037434308634638133,0.03639404071814121,False,True,True,False,True
12,AMT020a-51-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,baseline,,95.0,0.6701575901544768,0.01133893667892311,0.024204630012088203,1.0439894721687248,0.0,baseline,0.44911119564165575,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
13,AMT020a-51-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,pupil,0.001882318974999096,95.0,0.6701575901544768,0.01133893667892311,0.0317012676135705,0.06508523115172478,0.0,pupil,0.44911119564165575,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
14,AMT020a-51-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,active,-0.00021190431456449344,95.0,0.6701575901544768,0.01133893667892311,0.2004563372729504,0.2629706186534784,0.0,active,0.44911119564165575,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
15,AMT020a-51-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,baseline,,95.0,0.6788938510128276,0.013029601609754268,-0.1242781629222506,0.725656674721619,0.0,baseline,0.4608968609430274,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
16,AMT020a-51-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,pupil,0.0696226220971575,95.0,0.6788938510128276,0.013029601609754268,0.12037242080610724,0.07441947097604316,0.0,pupil,0.4608968609430274,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
17,AMT020a-51-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,active,0.11845664402980878,95.0,0.6788938510128276,0.013029601609754268,8.771138153557995,4.9113464263107875,0.0,active,0.4608968609430274,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
18,AMT020a-51-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,baseline,,95.0,0.6871485017672382,0.011014992301991178,0.817281194820303,1.040185952297636,0.0,baseline,0.47217306348096016,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
19,AMT020a-51-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,pupil,0.13777518236484362,95.0,0.6871485017672382,0.011014992301991178,0.6031688918882427,0.6784146864423344,0.0,pupil,0.47217306348096016,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
20,AMT020a-51-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,active,0.09573425541908638,95.0,0.6871485017672382,0.011014992301991178,0.09221640219786732,0.09026475671489287,0.0,active,0.47217306348096016,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
21,AMT020a-51-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,baseline,,95.0,0.6868145196141789,0.011768189439380449,0.9109118093217946,1.1024203069667236,0.0,baseline,0.4717141843528554,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
22,AMT020a-51-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,pupil,0.14011273908879918,95.0,0.6868145196141789,0.011768189439380449,0.5120509791803982,0.5174610479315879,0.0,pupil,0.4717141843528554,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
23,AMT020a-51-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,active,0.11889428144387937,95.0,0.6868145196141789,0.011768189439380449,0.4616161598820212,0.3891558615136087,0.0,active,0.4717141843528554,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022602988711199645,-0.00045887912810477216,0.010817323409827995,0.11866854834437328,0.023160026024792987,0.07049011699164168,False,False,False,False,True
24,AMT020a-46-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,baseline,,80.9533,0.4995592206143441,0.038809671926693164,-0.010948642058805459,1.0158986238524452,0.0,baseline,0.24955941490081093,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
25,AMT020a-46-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,pupil,0.013003278472358723,80.9533,0.4995592206143441,0.038809671926693164,0.023338585317457458,0.21248715901370185,0.0,pupil,0.24955941490081093,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
26,AMT020a-46-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,active,-0.004750260840436997,80.9533,0.4995592206143441,0.038809671926693164,-0.030235469731840443,0.3396464549386141,0.0,active,0.24955941490081093,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
27,AMT020a-46-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,baseline,,80.9533,0.4898684639723429,0.038661035663633984,-0.3056345602441254,-0.09046308755313404,0.0,baseline,0.23997111199462262,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
28,AMT020a-46-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,pupil,0.0602850279693188,80.9533,0.4898684639723429,0.038661035663633984,-0.4590702706570592,0.11062111229824208,0.0,pupil,0.23997111199462262,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
29,AMT020a-46-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,active,0.08189238171638992,80.9533,0.4898684639723429,0.038661035663633984,3.790014428903985,4.389031095729161,0.0,active,0.23997111199462262,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
30,AMT020a-46-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,baseline,,80.9533,0.4952517355404138,0.027120506124332717,0.5156682382196867,-16.36694590294857,0.0,baseline,0.24527428155579198,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
31,AMT020a-46-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,pupil,0.015549988899202241,80.9533,0.4952517355404138,0.027120506124332717,-0.048396405912394566,16.827777710083392,0.0,pupil,0.24527428155579198,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
32,AMT020a-46-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,active,0.0010726645944350848,80.9533,0.4952517355404138,0.027120506124332717,0.06382321911877832,-5.422569436178764,0.0,active,0.24527428155579198,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
33,AMT020a-46-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,baseline,,80.9533,0.4929795955219005,0.030046869005422968,-12.997994111687554,-1204.3889926847528,0.0,baseline,0.24302888160093664,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
34,AMT020a-46-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,pupil,0.020940705622758,80.9533,0.4929795955219005,0.030046869005422968,1097.0772893520602,1438.2892077584727,0.0,pupil,0.24302888160093664,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
35,AMT020a-46-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,active,0.019782250697804038,80.9533,0.4929795955219005,0.030046869005422968,564.2523321224911,38.10327162204208,0.0,active,0.24302888160093664,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006530533299874297,-0.0022453999548553427,0.0030577696063140147,0.08664264255682691,0.018709586103368953,-0.039344322346560795,False,False,False,False,True
36,AMT020a-30-3,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,baseline,,85.0,0.527605800321636,0.02726183889304084,0.0039302638395833644,1.0378323357504904,0.0,baseline,0.27836788053303396,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
37,AMT020a-30-3,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,pupil,0.014931773512196113,85.0,0.527605800321636,0.02726183889304084,0.06292102597170887,-0.035061826878144284,0.0,pupil,0.27836788053303396,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
38,AMT020a-30-3,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,active,-0.004984198743786492,85.0,0.527605800321636,0.02726183889304084,0.12409498097726547,0.04191505447886256,0.0,active,0.27836788053303396,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
39,AMT020a-30-3,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,baseline,,85.0,0.5284356806884407,0.028144749908719627,-0.41483460868271865,0.7569222599796571,0.0,baseline,0.2792442686246557,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
40,AMT020a-30-3,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,pupil,0.0810883541409373,85.0,0.5284356806884407,0.028144749908719627,0.06027706947579541,-0.16878146834246238,0.0,pupil,0.2792442686246557,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
41,AMT020a-30-3,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,active,0.11261107316787786,85.0,0.5284356806884407,0.028144749908719627,3.1453054771295186,5.253728437425995,0.0,active,0.2792442686246557,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
42,AMT020a-30-3,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,baseline,,85.0,0.560528639328588,0.031681386541101836,-12.323781239231154,-13.86274372490361,0.0,baseline,0.31419235550755825,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
43,AMT020a-30-3,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,pupil,0.16265975918794506,85.0,0.560528639328588,0.031681386541101836,14.355785794678402,11.737549467394267,0.0,pupil,0.31419235550755825,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
44,AMT020a-30-3,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,active,0.17470386320315814,85.0,0.560528639328588,0.031681386541101836,0.0200856302548847,-0.1936659443344756,0.0,active,0.31419235550755825,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
45,AMT020a-30-3,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,baseline,,85.0,0.5609842879485168,0.02750569107604707,-1.799232519873041,-1.7851961462634098,0.0,baseline,0.31470337132510445,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
46,AMT020a-30-3,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,pupil,0.21673788226091945,85.0,0.5609842879485168,0.02750569107604707,5.0185862112305415,3.8638480864084013,0.0,pupil,0.31470337132510445,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
47,AMT020a-30-3,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,active,0.12263483961550907,85.0,0.5609842879485168,0.02750569107604707,-1.9890520929082185,-2.034971035054262,0.0,active,0.31470337132510445,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03633549079207049,0.000511015817546201,0.035459102700448775,0.11759527191166434,-0.052069023587649074,0.13564952811998215,False,False,False,False,True
48,AMT022c-13-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,baseline,,85.0,0.4381927269518681,0.01902429461495089,-0.0034277842736455946,1.0295078556386787,0.0,baseline,0.19201286595351444,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021689714277793815,0.0021908381819293332,0.010208936911772215,-0.015320320827620502,0.0035659103783473867,-0.0643574426568525,False,False,False,False,True
49,AMT022c-13-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,pupil,-0.0014628046228618275,85.0,0.4381927269518681,0.01902429461495089,0.00983048172950635,-0.0004260602679704989,0.0,pupil,0.19201286595351444,A1,TBD,DS,False,False,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021689714277793815,0.0021908381819293332,0.010208936911772215,-0.015320320827620502,0.0035659103783473867,-0.0643574426568525,False,False,False,False,True
