,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt
0,ele087a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,88.3,0.3291584708013924,0.02148581194013145,1.546378477735984,0.570524858944054,0.0,baseline
1,ele087a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.024643929130543033,88.3,0.3291584708013924,0.02148581194013145,-0.020320291630568987,-0.015563644422082551,0.0,active
2,mar006a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,100.0,0.4215406178980137,0.03801429294269798,0.028656051362416318,1.0119103487615058,0.0,baseline
3,mar006a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.10489867853560739,100.0,0.4215406178980137,0.03801429294269798,0.00010236698993800061,-0.010510345305235903,0.0,active
4,mar009b-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,87.4,0.6197500521808612,0.010876163758015566,0.6833839567676503,1.015016297876462,0.0,baseline
5,mar009b-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.04244820890408758,87.4,0.6197500521808612,0.010876163758015566,-0.001317276010830338,-0.01457888634671536,0.0,active
6,ele087a-c2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,80.0,0.4364519751888121,0.01125003613665029,1.061291775174053,0.7391662038520745,0.0,baseline
7,ele087a-c2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.03584360227323616,80.0,0.4364519751888121,0.01125003613665029,-0.024307577308900867,0.0023030655712411195,0.0,active
8,mar012b-a2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,75.7,0.5399419535639284,0.01014911338037863,0.18425845092678683,0.9756299485006295,0.0,baseline
9,mar012b-a2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.032892195781615105,75.7,0.5399419535639284,0.01014911338037863,-0.005680479301260482,0.052648560103359346,0.0,active
10,ele087b-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.9,0.5861696627238081,0.019554454992992132,1.3149478171780884,0.8779264607207086,0.0,baseline
11,ele087b-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.02844755810490541,98.9,0.5861696627238081,0.019554454992992132,0.002764567188014974,-0.07529622367595505,0.0,active
12,ele090c-d2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,75.8,0.400089156696135,0.01637967581803899,0.33556565985817577,1.0593311108848091,0.0,baseline
13,ele090c-d2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.002425696640810771,75.8,0.400089156696135,0.01637967581803899,0.00947754199492949,-0.051529214125219804,0.0,active
14,mar010b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,91.8,0.5944600962011921,0.019760044435639248,0.22380647836405765,1.0097514718615064,0.0,baseline
15,mar010b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.012815761948992404,91.8,0.5944600962011921,0.019760044435639248,-0.014296589982002908,0.005996102939784762,0.0,active
16,min020a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,75.8,0.7518653184729842,0.011763905612385245,0.3016196651501707,1.0024440301602495,0.0,baseline
