,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
0,BRT039c-25-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.6536871990312506,0.01993931848239094,0.021311617171215904,1.0415245609906867,baseline
1,BRT039c-25-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.011211846063138327,95.0,0.6536871990312506,0.01993931848239094,-0.019485156437270675,-0.08518025469875448,pupil
2,BRT039c-25-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c07_p_PTD,0.0031083678203146134,95.0,0.6536871990312506,0.01993931848239094,0.07849542731519013,-0.17800625210936177,PASSIVE_1
3,BRT039c-25-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c09_p_PTD,0.003374668949313358,95.0,0.6536871990312506,0.01993931848239094,0.12010897117180827,-0.32595936549739546,PASSIVE_2
4,BRT039c-03-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.5618223678443648,0.025589730380720398,-0.009236390553638136,0.9080141114014838,baseline
5,BRT039c-03-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.03437845010248519,95.0,0.5618223678443648,0.025589730380720398,-0.028299935522262946,0.013261821083157582,pupil
6,BRT039c-03-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c07_p_PTD,-0.002654784958740756,95.0,0.5618223678443648,0.025589730380720398,-0.3500103011693077,1.2146373964655428,PASSIVE_1
7,BRT039c-03-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c09_p_PTD,-0.0036773526528259223,95.0,0.5618223678443648,0.025589730380720398,0.17637104326133698,-0.19791955121121357,PASSIVE_2
8,BRT039c-45-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,77.0083,0.7323370757393955,0.017042065318008816,0.02432365455146145,1.0128350727539446,baseline
9,BRT039c-45-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.011071861886566057,77.0083,0.7323370757393955,0.017042065318008816,-0.022756544969810746,0.07295856229554472,pupil
10,BRT039c-45-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c07_p_PTD,-0.0012923374463999196,77.0083,0.7323370757393955,0.017042065318008816,0.14929254518294038,0.1444051235394846,PASSIVE_1
11,BRT039c-45-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c09_p_PTD,-0.00016021901758072005,77.0083,0.7323370757393955,0.017042065318008816,0.16683937729218273,0.188332417333213,PASSIVE_2
12,BRT039c-40-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.4293,0.47871553121152505,0.019940158063049843,0.04016778216971884,0.9746662084939548,baseline
13,BRT039c-40-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.015712657867967023,95.4293,0.47871553121152505,0.019940158063049843,-0.02840437850556455,0.039513185557540534,pupil
14,BRT039c-40-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c07_p_PTD,-0.0019086974133014417,95.4293,0.47871553121152505,0.019940158063049843,0.27826049160184574,-0.2679251943539285,PASSIVE_1
15,BRT039c-40-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c09_p_PTD,0.002096808372629654,95.4293,0.47871553121152505,0.019940158063049843,-0.23230811344375163,1.237969604625557,PASSIVE_2
16,BRT039c-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.5767911638385519,0.022710155949158484,0.05425711221720182,0.7818507322455279,baseline
17,BRT039c-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.00018737736269961808,95.0,0.5767911638385519,0.022710155949158484,-0.09882072354941399,-0.007142098559385195,pupil
18,BRT039c-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c07_p_PTD,0.0001963819712230659,95.0,0.5767911638385519,0.022710155949158484,1.656663503207568,0.9314208967757487,PASSIVE_1
19,BRT039c-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT039c09_p_PTD,8.375649512595334e-05,95.0,0.5767911638385519,0.022710155949158484,1.6073994152935343,2.761153654827729,PASSIVE_2
20,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.9715551861262515,0.003099190413704434,-0.0022338036460968196,1.0158324753423496,baseline
21,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.0017861015366942624,95.0,0.9715551861262515,0.003099190413704434,-0.02170464484037374,0.034440289407036986,pupil
22,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT037b07_p_PTD,0.00023901587022724763,95.0,0.9715551861262515,0.003099190413704434,-0.03792693375789177,-0.08206279833233901,PASSIVE_1
23,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT037b09_p_PTD,0.0013145974829468605,95.0,0.9715551861262515,0.003099190413704434,0.04425507405615725,0.25472140722609815,PASSIVE_2
24,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.9693889280056875,0.0023285247084544164,-0.002843428171107229,1.0535219717809023,baseline
25,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.05258716564061322,95.0,0.9693889280056875,0.0023285247084544164,-0.009619024152250601,-0.016676737259370585,pupil
26,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT037b07_p_PTD,0.004871489106224852,95.0,0.9693889280056875,0.0023285247084544164,0.019267426669458316,0.05920765125451945,PASSIVE_1
27,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT037b09_p_PTD,-0.0077480848964821426,95.0,0.9693889280056875,0.0023285247084544164,-0.006429200813258112,-0.05380265734642461,PASSIVE_2
28,BRT037b-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,85.0,0.9666527139768706,0.002570697384830499,0.0010447443890987348,1.0677875982765925,baseline
29,BRT037b-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.010350939416478093,85.0,0.9666527139768706,0.002570697384830499,-0.03523931818466737,0.03149224275682929,pupil
30,BRT037b-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT037b07_p_PTD,0.0003814243567801727,85.0,0.9666527139768706,0.002570697384830499,-0.01096587452492916,-0.06512070177889201,PASSIVE_1
31,BRT026c-16-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,85.0,0.953484608228757,0.007991676462944863,-0.006852967031478875,1.014703509508015,baseline
32,BRT026c-16-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.0028219953766651516,85.0,0.953484608228757,0.007991676462944863,-0.025825932580920197,-0.01764995185602143,pupil
33,BRT026c-15-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,81.699,0.6083580606559201,0.03354925283726158,-0.0219648139658356,2.5389102811750934,baseline
34,BRT026c-15-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.001981296107768417,81.699,0.6083580606559201,0.03354925283726158,0.04104627462499765,-1.1029595103349634,pupil
35,BRT026c-34-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,85.0,0.5230597005248944,0.03627572963903268,0.04498432240508799,1.3625245503883727,baseline
36,BRT026c-34-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.017875187559757005,85.0,0.5230597005248944,0.03627572963903268,0.028130491111286838,-0.30425444503436355,pupil
37,BRT026c-15-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,81.7882,0.6843039910079985,0.025243785127880784,0.2061458999547066,1.2541521416989259,baseline
38,BRT026c-15-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.013677986823423662,81.7882,0.6843039910079985,0.025243785127880784,0.28439036563127795,0.9642116172623215,pupil
39,BRT026c-44-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.5903906133750976,0.05297825719390973,3.188225209709616,6.641111135128709,baseline
40,BRT026c-44-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.03982930505446886,95.0,0.5903906133750976,0.05297825719390973,-1.662394177924552,-2.991506600090184,pupil
41,BRT026c-33-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.4675334842353746,0.08750567070110664,0.09473787102471311,4.462152303445686,baseline
42,BRT026c-33-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.05729194422869466,95.0,0.4675334842353746,0.08750567070110664,-0.3357964437811646,4.351462093887453,pupil
43,BRT026c-41-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,99.8031,0.7718803561889128,0.025795256104827646,0.017612105790776402,1.0428733839581887,baseline
44,BRT026c-41-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.0019884015479858376,99.8031,0.7718803561889128,0.025795256104827646,-0.03314485526051902,-0.13095955938722642,pupil
45,BRT026c-31-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,99.6483,0.7794130875628503,0.033262808500151106,-0.0026756980963250285,1.0291279582356823,baseline
46,BRT026c-31-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.02375307334563939,99.6483,0.7794130875628503,0.033262808500151106,-0.019934515989208815,0.10225102632630774,pupil
47,BRT026c-29-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.4783782940575783,0.06880172906374002,0.0050361020678382695,1.8572705829353928,baseline
48,BRT026c-29-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.03346037306216177,95.0,0.4783782940575783,0.06880172906374002,0.034940267650719906,-1.3511711437946197,pupil
49,BRT026c-27-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.6130665885224529,0.03409090278534292,-0.003994170817036951,1.1525144763036692,baseline
50,BRT026c-27-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.006259106441261342,95.0,0.6130665885224529,0.03409090278534292,0.01238860409397074,-0.4208103997985055,pupil
51,BRT026c-25-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.600834487562665,0.044323439122436345,-0.0010585320246211541,1.2678310899893448,baseline
52,BRT026c-25-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.008583717733321596,95.0,0.600834487562665,0.044323439122436345,0.2730599868452604,2.725396275250106,pupil
53,BRT026c-25-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,75.4069,0.5651981089703941,0.03742135446453703,0.003600909460552725,1.0516477992033164,baseline
54,BRT026c-25-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.01174475140560414,75.4069,0.5651981089703941,0.03742135446453703,-0.05227809878843724,-0.055953743147685545,pupil
55,BRT026c-20-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,78.0536,0.5563300539543309,0.04779278553165566,0.5218045056240574,2.254442023841017,baseline
56,BRT026c-20-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.015875871044630008,78.0536,0.5563300539543309,0.04779278553165566,-0.2554721612151526,-1.1192217473055517,pupil
57,BRT026c-20-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,98.846,0.8650199897578374,0.006300054565216639,-0.004104558169633244,1.0188441729123658,baseline
58,BRT026c-20-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.0015149605027473955,98.846,0.8650199897578374,0.006300054565216639,-0.017506632070263765,0.06956464939942449,pupil
59,BRT026c-20-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT026c09_p_PTD,0.0011241520377742887,98.846,0.8650199897578374,0.006300054565216639,0.06763883564595952,-0.022296783196874975,PASSIVE_1
60,BRT026c-19-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.5254759525906755,0.054257686621064484,2.0619956788580467,14.13542351118213,baseline
61,BRT026c-19-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.008082944124230074,95.0,0.5254759525906755,0.054257686621064484,0.7403429262450635,4.680646960254101,pupil
62,BRT026c-18-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.43417931019912015,0.07712220055341788,1.2629864199072975,2.4822503902208233,baseline
63,BRT026c-18-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.009637509838902917,95.0,0.43417931019912015,0.07712220055341788,1.8676941910709612,2.4354737058660705,pupil
64,BRT026c-17-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.42902481711650503,0.038034846223082126,0.02028028457250678,0.6857312388964634,baseline
65,BRT026c-17-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.005181242165759403,95.0,0.42902481711650503,0.038034846223082126,-0.002331183892477375,0.17188437506843549,pupil
66,BRT026c-17-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT026c09_p_PTD,-0.0016119586823891915,95.0,0.42902481711650503,0.038034846223082126,0.10338391660814228,-0.24448895169213394,PASSIVE_1
67,BRT026c-17-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,77.2994,0.8560276246239855,0.011749711211773248,-0.0047003011893824815,1.026177989795146,baseline
68,BRT026c-17-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.01852473061503145,77.2994,0.8560276246239855,0.011749711211773248,-0.029977830757614086,-0.0775189401349711,pupil
69,BRT026c-07-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,97.9643,0.4718890699646021,0.02546685314395136,3.5551824132529575,5.179865551934638,baseline
70,BRT026c-07-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.0011706915919393525,97.9643,0.4718890699646021,0.02546685314395136,3.0858777715644865,1.4017131922506407,pupil
71,BRT026c-07-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT026c09_p_PTD,-0.0005640557331314896,97.9643,0.4718890699646021,0.02546685314395136,-6.49168792030993,-6.415412079700149,PASSIVE_1
72,BRT026c-12-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.4571748595835941,0.061409741495596394,0.37162413021215884,7.501234415160361,baseline
73,BRT026c-12-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.025144548719256924,95.0,0.4571748595835941,0.061409741495596394,0.03869234826258396,-2.7065573045721516,pupil
74,BRT026c-11-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.46185225495634474,0.08615111731295656,0.33157382786539424,1.8545515842075502,baseline
75,BRT026c-11-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.027236721281360225,95.0,0.46185225495634474,0.08615111731295656,-1.2905594715315867,-5.877513080885884,pupil
76,BRT026c-11-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.5285901778352342,0.08484361687574203,2.130885013117653,-1.9823774334590876,baseline
77,BRT026c-11-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.0055617230918345185,95.0,0.5285901778352342,0.08484361687574203,0.2809807378965822,2.3622501478123095,pupil
78,BRT026c-08-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.7543,0.8395886090688979,0.01927606379872653,-0.0022324314443269494,1.038585743930234,baseline
79,BRT026c-08-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.0010027461655823437,95.7543,0.8395886090688979,0.01927606379872653,0.019404659432628348,-0.035652889958598014,pupil
80,BRT026c-05-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.5507890477785196,0.055528398245766726,5.3889200303177285,3.558530156592641,baseline
81,BRT026c-05-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.016539317837019833,95.0,0.5507890477785196,0.055528398245766726,-4.69289489009248,-2.9166727397312036,pupil
82,BRT026c-05-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0013,0.44643117942468474,0.024202659462229385,0.07592093204357372,1.068311069132721,baseline
83,BRT026c-05-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.0018361930251701163,95.0013,0.44643117942468474,0.024202659462229385,0.1405223122467905,0.3133323936076571,pupil
84,BRT026c-05-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT026c09_p_PTD,-0.0017885291101495556,95.0013,0.44643117942468474,0.024202659462229385,-0.21456950806964156,0.25636789697596174,PASSIVE_1
85,BRT026c-02-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,85.0,0.6148038173002386,0.029642948090025836,0.2903054113730731,3.117339279657358,baseline
86,BRT026c-02-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.004079134925987903,85.0,0.6148038173002386,0.029642948090025836,-1.467663773035961,-1.0369772691760466,pupil
87,BRT026c-02-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.46736930929310194,0.01592468268554976,0.016599911175726487,1.037176543216828,baseline
88,BRT026c-02-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.002897883442892393,95.0,0.46736930929310194,0.01592468268554976,-0.008073014864435363,-0.013143768533493787,pupil
89,BRT026c-02-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT026c09_p_PTD,-0.0011621966938478868,95.0,0.46736930929310194,0.01592468268554976,-0.19572165401495462,0.010675050236131762,PASSIVE_1
90,BRT037b-13-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,82.2466,0.7660482994141862,0.02748548606574572,-0.06394880815914054,1.28242553259228,baseline
91,BRT037b-13-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.08104078320717066,82.2466,0.7660482994141862,0.02748548606574572,-0.052088494189441205,-0.2972023294957883,pupil
92,BRT037b-13-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT037b07_p_PTD,-0.011294568036103738,82.2466,0.7660482994141862,0.02748548606574572,0.012909875357401707,0.8589284335566088,PASSIVE_1
93,BRT037b-03-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,100.0,0.5692824214747938,0.018345701573445606,0.011461897159567528,1.0238280487341842,baseline
94,BRT037b-03-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.0028407195676717384,100.0,0.5692824214747938,0.018345701573445606,-0.006277373079428843,-0.06082486833812885,pupil
95,BRT037b-03-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT037b05_p_PTD,-0.0018087981960076857,100.0,0.5692824214747938,0.018345701573445606,-0.04776200024330653,-0.020393007460240677,PASSIVE_1
96,BRT037b-03-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT037b07_p_PTD,-0.0010527050045513547,100.0,0.5692824214747938,0.018345701573445606,0.01857653372917894,0.020253171150852574,PASSIVE_2
97,BRT033b-50-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,71.9113,0.4291400565419864,0.02794591926481723,0.1937147476843944,0.9396732147398736,baseline
98,BRT033b-50-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.007663083210137682,71.9113,0.4291400565419864,0.02794591926481723,0.13604387303489435,0.18258740483232208,pupil
99,BRT033b-50-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT033b09_p_PTD,0.0010449404498074043,71.9113,0.4291400565419864,0.02794591926481723,-0.6792336658223609,-1.366371763752603,PASSIVE_1
100,TAR010c-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,75.7928,0.6051011286039512,0.01643580168156561,-0.0018512498672236006,1.0458922600818379,baseline
101,TAR010c-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.00884591821252915,75.7928,0.6051011286039512,0.01643580168156561,-0.11053870333027309,0.25478821603659785,pupil
102,TAR010c-24-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_TAR010c12_p_PTD,-0.0012303128278422849,75.7928,0.6051011286039512,0.01643580168156561,0.08479714459916118,-0.15440096336625017,PASSIVE_1
