,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
31,ley041l-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley041l08_p_PTD,-0.0002745962557600006,99.0,0.6624822019019326,0.01462915366386347,-0.02873274165609525,0.06777354630645718,PASSIVE_2
32,BRT017g-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.8721366972962116,0.009566136460032492,0.30944644675682464,1.1748721808929505,baseline
33,BRT017g-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.001465277438151983,95.0,0.8721366972962116,0.009566136460032492,0.020282370898989537,0.010703131694264154,pupil
34,BRT017g-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT017g05_p_PTD,-0.0005369992135410175,95.0,0.8721366972962116,0.009566136460032492,-0.1517355847384427,0.0557287378605146,PASSIVE_1
35,BRT017g-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT017g08_p_PTD,-0.0006706495920777712,95.0,0.8721366972962116,0.009566136460032492,0.08118139411634176,-0.13422329954782405,PASSIVE_2
36,BRT015b-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.9688181054453967,0.001698057479636186,0.13825209190357385,0.9174056275199755,baseline
37,BRT015b-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.008164013893145876,95.0,0.9688181054453967,0.001698057479636186,0.05486323797886544,-0.00723917816198848,pupil
38,BRT015b-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT015b06_p_PTD,-0.00021196123647537459,95.0,0.9688181054453967,0.001698057479636186,0.08138918967833712,0.019282602204323204,PASSIVE_1
39,BRT006d-a2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,90.0,0.5444314014486639,0.02652764014270907,0.025607545818191958,1.6344535534558369,baseline
40,BRT006d-a2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.00031965946798967693,90.0,0.5444314014486639,0.02652764014270907,0.11218912204203499,0.5171778673540923,pupil
41,BRT006d-a2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_BRT006d06_p_PTD,-0.001298636937400151,90.0,0.5444314014486639,0.02652764014270907,0.0895197863623798,-1.113513436034364,PASSIVE_1
42,bbl081d-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.7238818162583458,0.013799603978113351,0.09076611847981746,1.0317853846393161,baseline
43,bbl081d-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.01130386272449723,95.0,0.7238818162583458,0.013799603978113351,-0.035499439323465734,0.00481905346023335,pupil
44,bbl081d-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_bbl081d05_p_PTD,0.0018789159312168253,95.0,0.7238818162583458,0.013799603978113351,0.02682889900497177,-0.20139375191752856,PASSIVE_1
45,bbl081d-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_bbl081d07_p_PTD,-0.0002818565413055014,95.0,0.7238818162583458,0.013799603978113351,0.05281199468015037,-0.27892991981708415,PASSIVE_2
46,bbl071d-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,90.0,0.7140618490941757,0.010712442967387237,0.12243992061692241,1.783435215304797,baseline
47,bbl071d-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.0010421232498806867,90.0,0.7140618490941757,0.010712442967387237,-0.4481636449888723,0.4435327195418416,pupil
48,bbl071d-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_bbl071d07_p_PTD,-0.0017356159664943403,90.0,0.7140618490941757,0.010712442967387237,-0.945988425602944,0.8925314089220935,PASSIVE_1
49,bbl071d-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_bbl071d09_p_PTD,-0.001403617004610866,90.0,0.7140618490941757,0.010712442967387237,1.5670953800026166,-1.197275204273454,PASSIVE_2
50,bbl071d-a2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,75.0,0.8610540853625979,0.008224657874718499,0.004938932525637134,1.0136148947429555,baseline
51,bbl071d-a2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.006488001999576485,75.0,0.8610540853625979,0.008224657874718499,-0.04415325501534043,-0.005587603341669008,pupil
52,bbl071d-a2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_bbl071d07_p_PTD,-0.0004936314448277812,75.0,0.8610540853625979,0.008224657874718499,-0.019154479094288294,-0.0601075557920463,PASSIVE_1
53,bbl071d-a2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_bbl071d09_p_PTD,-0.0005516555522211255,75.0,0.8610540853625979,0.008224657874718499,0.0683191537595382,0.27200437637405617,PASSIVE_2
54,ley049h-a2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,99.0,0.9781451614275823,0.0037705240733124893,0.04895613588720972,1.007300662030456,baseline
55,ley049h-a2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.0017299560990431504,99.0,0.9781451614275823,0.0037705240733124893,0.11231983277190896,-0.014860600818193648,pupil
56,ley046g-39-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.3481299789920424,0.03328603535633177,0.05075586616773672,1.6078603157905824,baseline
