,cellid,modelname,state_sig,state_chan,MI,r,r_se,d,g,state_chan_alt
21,TAR010c-43-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,0.0004279140793014148,0.6683311077197148,0.023837034937652768,0.08825244150301499,-0.37353210310303486,PASSIVE_1
22,TAR010c-15-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.34693552954487905,0.02018480803039525,0.01838902390081868,1.0345777165897467,baseline
23,TAR010c-15-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0015040919452533302,0.34693552954487905,0.02018480803039525,0.020646322895270592,0.11532870727038809,pupil
24,TAR010c-15-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.001771256826684501,0.34693552954487905,0.02018480803039525,-0.08047635838115383,-0.07198914861848657,ACTIVE_0
25,TAR010c-15-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.0036775708175914973,0.34693552954487905,0.02018480803039525,0.022313742929383772,0.07070849921691168,ACTIVE_1
26,TAR010c-15-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.00012525170229786548,0.34693552954487905,0.02018480803039525,0.11272073535584722,0.004084912214298765,PASSIVE_1
27,TAR010c-09-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.35857194791974106,0.01980878656987251,0.007521804964995128,0.973989421069272,baseline
28,TAR010c-09-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.004225145419958486,0.35857194791974106,0.01980878656987251,0.03852764178829917,-0.03702014389921289,pupil
29,TAR010c-09-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,0.0003586438250729711,0.35857194791974106,0.01980878656987251,0.10068698901116087,0.40579748957648654,ACTIVE_0
30,TAR010c-09-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,7.300427845727832e-05,0.35857194791974106,0.01980878656987251,0.21967798291643473,0.33324967267143857,ACTIVE_1
31,TAR010c-09-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0033655753685703045,0.35857194791974106,0.01980878656987251,-0.16778674491891735,-0.25636516582043767,PASSIVE_1
32,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.18074321722151415,0.04025132607591614,0.9543720969794286,1.9769419991456132,baseline
33,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.019657690402319468,0.18074321722151415,0.04025132607591614,0.3584768252654087,2.35895314087583,pupil
34,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,0.0030880381536412035,0.18074321722151415,0.04025132607591614,0.8037511779658431,-4.113857019146747,ACTIVE_0
35,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.016371383502846264,0.18074321722151415,0.04025132607591614,0.0769998851063878,0.5277539051545859,ACTIVE_1
36,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,0.03145419826659021,0.18074321722151415,0.04025132607591614,-0.7919718456241898,-2.428109799329112,PASSIVE_1
37,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.02649134351064305,0.18074321722151415,0.04025132607591614,0.26570774811531617,-0.7798664629334036,ACTIVE_2
38,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,0.021522431988976302,0.18074321722151415,0.04025132607591614,-0.9552112679500248,-7.6322777404615865,PASSIVE_2
39,BRT036b-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.5163220170166933,0.011605634821429768,0.02637182363088834,0.972287811344762,baseline
40,BRT036b-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.0005561305622254562,0.5163220170166933,0.011605634821429768,-0.06179540014693201,-0.01799498647087864,pupil
41,BRT036b-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.0020350828623016243,0.5163220170166933,0.011605634821429768,0.06009532947099452,0.1118797207801012,ACTIVE_1
42,BRT036b-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0009131592876956441,0.5163220170166933,0.011605634821429768,0.07915009397700942,-0.0015161643114873628,PASSIVE_1
43,BRT036b-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.004690817315834587,0.5163220170166933,0.011605634821429768,-0.1409584933398363,-0.17589482775791399,ACTIVE_2
44,BRT036b-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,-0.0008020838867258172,0.5163220170166933,0.011605634821429768,-0.10839431548401882,0.004998440699736098,PASSIVE_2
45,BRT036b-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_3,-0.0037069258684311723,0.5163220170166933,0.011605634821429768,0.13502187862249632,-0.31055938064094446,PASSIVE_3
46,BRT036b-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_3,0.004425684333877873,0.5163220170166933,0.011605634821429768,0.029059089102643022,-0.013895552395845983,ACTIVE_3
47,BRT036b-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_4,-0.0008749752627254767,0.5163220170166933,0.011605634821429768,0.2813908331010321,0.738454165702607,PASSIVE_4
48,BRT026c-44-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.48925974910130215,0.0173256609511101,0.07467847074205088,1.0113352293630977,baseline
49,BRT026c-44-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0056805125574383684,0.48925974910130215,0.0173256609511101,-0.022074695942646324,-0.030734304558618225,pupil
50,BRT026c-44-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.0008605871001052374,0.48925974910130215,0.0173256609511101,-0.11926974640268587,-0.3332171963676765,ACTIVE_0
51,BRT026c-44-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.005288779438482604,0.48925974910130215,0.0173256609511101,0.5081965453291798,0.7692756810229033,ACTIVE_1
52,BRT026c-44-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,0.003205850764058003,0.48925974910130215,0.0173256609511101,0.34065451710662487,0.4669750755937794,ACTIVE_2
53,BRT033b-02-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.8438719795782083,0.014046473356847744,0.006794471880774503,1.018902427003916,baseline
54,BRT033b-02-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0025236155045487234,0.8438719795782083,0.014046473356847744,0.012342791490258659,0.04602097492404912,pupil
55,BRT033b-02-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.0031889665537261393,0.8438719795782083,0.014046473356847744,-0.06948193984836154,0.048334402333723075,ACTIVE_1
56,BRT033b-02-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,0.0003796054534104142,0.8438719795782083,0.014046473356847744,0.09725882376611508,-0.03635140088581623,ACTIVE_2
57,BRT033b-02-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0007375076009137269,0.8438719795782083,0.014046473356847744,-0.07012483905579325,0.05804592026941284,PASSIVE_1
58,TAR010c-52-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.3499124241511996,0.03037726445469092,0.35693371346857655,1.638543090638553,baseline
59,TAR010c-52-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0008514176238279715,0.3499124241511996,0.03037726445469092,-0.04148622456706478,-0.11365548465339595,pupil
60,TAR010c-52-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.0012801036512841433,0.3499124241511996,0.03037726445469092,0.09486445739835156,-1.07233050147104,ACTIVE_0
61,TAR010c-52-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.0023334689784711487,0.3499124241511996,0.03037726445469092,0.16972133840593245,1.268318281711519,ACTIVE_1
62,TAR010c-52-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.000586776240400308,0.3499124241511996,0.03037726445469092,0.05399250335191006,-0.7031627914304457,PASSIVE_1
63,TAR010c-38-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.7882592166076368,0.01347612963446368,0.01436825370442769,1.0327977737299512,baseline
64,TAR010c-38-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.0023945212113769777,0.7882592166076368,0.01347612963446368,0.008058954631017237,0.007168443149475928,pupil
65,TAR010c-38-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,0.0015461383729011094,0.7882592166076368,0.01347612963446368,0.15967915948179948,-0.17260365514127524,ACTIVE_0
66,TAR010c-38-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.0005544108032255063,0.7882592166076368,0.01347612963446368,0.01861557370190236,-0.05955866078938384,ACTIVE_1
67,TAR010c-38-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,0.0008509017294962419,0.7882592166076368,0.01347612963446368,0.06553037378475565,0.056931635030510006,PASSIVE_1
68,TAR010c-33-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.6304305817395247,0.01297566047234588,0.012680089540788742,0.9998785119667651,baseline
69,TAR010c-33-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.0017084558849396498,0.6304305817395247,0.01297566047234588,-0.009993522394138005,-0.03156535054088927,pupil
70,TAR010c-33-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,0.0011018968745041841,0.6304305817395247,0.01297566047234588,0.012687822452095626,0.10292284850189422,ACTIVE_0
71,TAR010c-33-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.00036856751407143964,0.6304305817395247,0.01297566047234588,-0.021870017506424026,0.054834389101937775,ACTIVE_1
72,TAR010c-33-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,0.00031512543191916447,0.6304305817395247,0.01297566047234588,-0.0647641498486926,0.49036356887519306,PASSIVE_1
73,bbl102d-52-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.7172404396416707,0.01611425452606153,0.3512897271277975,1.1038491735202323,baseline
74,bbl102d-52-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0006470000060438955,0.7172404396416707,0.01611425452606153,-0.003338732313323784,0.06683313174383616,pupil
75,bbl102d-52-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.0005990461597712283,0.7172404396416707,0.01611425452606153,0.18525614646530827,-0.22669318081295775,ACTIVE_1
76,bbl102d-52-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0004920030442529937,0.7172404396416707,0.01611425452606153,0.09410946035679928,0.014304470786713232,PASSIVE_1
77,bbl102d-52-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.0020684182942012044,0.7172404396416707,0.01611425452606153,-0.004145893271721108,-0.05112746972658472,ACTIVE_2
78,bbl102d-27-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.4685149225035066,0.017353163220807953,-0.07263174973449042,0.3097222704496347,baseline
79,bbl102d-27-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.009009354184641353,0.4685149225035066,0.017353163220807953,0.41109230728163143,0.25562315713301165,pupil
80,bbl102d-27-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.001971443314611786,0.4685149225035066,0.017353163220807953,0.36616947717221326,0.2988191969368991,ACTIVE_1
81,bbl102d-27-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.001586841537428381,0.4685149225035066,0.017353163220807953,0.643299248694809,0.3321378438085184,PASSIVE_1
82,bbl102d-27-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,0.00896361682300121,0.4685149225035066,0.017353163220807953,-0.6785931587130022,-0.4741068155163076,ACTIVE_2
83,BRT036b-10-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.19676075639709129,0.02818534087042067,-0.001483743868015179,1.033495469164088,baseline
84,BRT036b-10-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.005799341860907615,0.19676075639709129,0.02818534087042067,0.02464519104705972,0.13688985803519357,pupil
85,BRT036b-10-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.014680122288934122,0.19676075639709129,0.02818534087042067,-0.010695423320754195,-0.10166521509420386,ACTIVE_1
86,BRT036b-10-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.013073577619739611,0.19676075639709129,0.02818534087042067,0.024886956677711673,-0.05739965209359442,PASSIVE_1
87,BRT036b-10-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,0.004397015551981689,0.19676075639709129,0.02818534087042067,0.028176935391007518,0.14997929425979334,ACTIVE_2
88,BRT036b-10-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,0.00784245417586708,0.19676075639709129,0.02818534087042067,-0.105315280996339,-0.11705679257159356,PASSIVE_2
89,BRT036b-10-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_3,-0.007677166245947761,0.19676075639709129,0.02818534087042067,0.03474207702494512,0.13321401949546324,PASSIVE_3
90,BRT036b-10-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_3,0.0037063526410573955,0.19676075639709129,0.02818534087042067,-0.03776695843816791,-0.06379545988279323,ACTIVE_3
91,BRT036b-10-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_4,-0.0014519260647478719,0.19676075639709129,0.02818534087042067,-0.14710430123799517,-0.14913098569677666,PASSIVE_4
92,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.7730273919980483,0.027358842658065867,-0.015749102404401187,1.0411135558791025,baseline
93,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.022918076477913,0.7730273919980483,0.027358842658065867,0.0006457095040628938,-0.005107708475192449,pupil
94,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.009720380697472247,0.7730273919980483,0.027358842658065867,-0.013313620080632554,-0.03434530255922812,ACTIVE_1
95,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.009011715812212448,0.7730273919980483,0.027358842658065867,-0.12660069688934414,0.02306889350598887,PASSIVE_1
96,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.009644627628689105,0.7730273919980483,0.027358842658065867,0.07067301480915279,-0.06827909611180347,ACTIVE_2
97,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,-0.015097345197132397,0.7730273919980483,0.027358842658065867,0.11718117272120379,0.08374877424158088,PASSIVE_2
98,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_3,-0.009950409576956771,0.7730273919980483,0.027358842658065867,-0.11938348500439025,-0.10297283322157244,PASSIVE_3
99,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_3,0.002351619866684538,0.7730273919980483,0.027358842658065867,0.02162169577598296,0.11995384094714812,ACTIVE_3
100,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_4,-0.00920604872833521,0.7730273919980483,0.027358842658065867,-0.08979795424689047,-0.10244558821804624,PASSIVE_4
101,BRT034f-34-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,0.5962127695871567,0.014606726726994222,-0.023002093365176675,1.0049296707533422,baseline
102,BRT034f-34-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.003086267165323206,0.5962127695871567,0.014606726726994222,-0.03275819686013857,-0.01584747816193694,pupil
103,BRT034f-34-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.0024080678500623064,0.5962127695871567,0.014606726726994222,-0.11513385581945243,0.1092897423821152,ACTIVE_1
104,BRT034f-34-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0011731211657294294,0.5962127695871567,0.014606726726994222,0.0030857442436678763,0.27336538104830554,PASSIVE_1
