,cellid,modelname,state_sig,state_chan,MI,r,r_se,d,g,state_chan_alt
39,mgc028b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0002498653280540141,0.8772718063104845,0.011507974965384605,0.011311048150144274,0.009244101917771277,active
40,mgc016d-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.4479474018545601,0.022291502198157623,2.19873487789131,0.9477910730376896,baseline
41,mgc016d-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.00029085070043400766,0.4479474018545601,0.022291502198157623,0.010153445331470817,0.08280263142110583,active
42,mgc016e-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8478292998057446,0.014654742149223259,1.7153000796494837,1.0099565370974726,baseline
43,mgc016e-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0054063936700133155,0.8478292998057446,0.014654742149223259,-0.010570358123395228,-0.01798867226828712,active
44,mgc015b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.7491008950255946,0.010686864739221678,0.9770959630736626,0.9923153134308482,baseline
45,mgc015b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0001188343812266561,0.7491008950255946,0.010686864739221678,-0.01462775696714288,0.012263484741480906,active
46,mgc015a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8569893226628104,0.007282755991244217,0.22605738036707743,0.9950147118219667,baseline
47,mgc015a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,5.715287666259638e-05,0.8569893226628104,0.007282755991244217,-0.0031248929121232166,0.008226236678012292,active
48,mgc013a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.6172623815464595,0.01278082832504472,1.1231819837634522,0.9764773173813952,baseline
49,mgc013a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-9.898116460496382e-05,0.6172623815464595,0.01278082832504472,0.01570211883000018,0.03589330099223018,active
50,mgc008b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.33893136382817646,0.04520495790936915,1.868560021353138,1.003189232689634,baseline
51,mgc008b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,,0.33893136382817646,0.04520495790936915,-0.003439515496768279,0.02312919158072781,active
52,mgc001c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8609624356202762,0.010594563646213456,1.35319876141175,1.0326720031885273,baseline
53,mgc001c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,,0.8609624356202762,0.010594563646213456,-0.008631692069246941,-0.0013797558699128454,active
54,btn143b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.6285000704263985,0.016625432059698977,1.5424829360195251,0.9675389434461937,baseline
55,btn143b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.009701437390516139,0.6285000704263985,0.016625432059698977,-0.002666501915762063,0.04205378707651046,active
56,btn139c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8273518366176686,0.013957403185328218,0.8528336891944261,0.97766161433821,baseline
57,btn139c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0005504839151422294,0.8273518366176686,0.013957403185328218,-0.026812778996026066,0.03603419588801487,active
58,btn142b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.9548153315816383,0.0036210337288136727,0.5053513379469563,1.0016324573737516,baseline
59,btn142b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0013207677230759184,0.9548153315816383,0.0036210337288136727,-0.016968825120280962,-0.0021966583396649817,active
60,btn134a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8456631801631176,0.011315018094179929,0.7576853379967832,0.9918091815561552,baseline
61,btn134a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.005296878689685223,0.8456631801631176,0.011315018094179929,-0.01399094795584285,0.012133625901427024,active
62,btn131a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8064913467624223,0.011906758420079646,0.34735533825474196,0.9888565251647039,baseline
63,btn131a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0006344757933134838,0.8064913467624223,0.011906758420079646,-0.016999691692604606,0.015942361443371605,active
64,btn123b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8077244151988922,0.009579571384165708,0.918913045233117,0.9829723832947656,baseline
65,btn123b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-5.3797737409686455e-05,0.8077244151988922,0.009579571384165708,-0.025150686520116795,0.025729109452723203,active
66,btn123a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8257820491921743,0.01004533950687588,0.465913490511483,0.9986487978819039,baseline
67,btn123a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.00033473811657604163,0.8257820491921743,0.01004533950687588,-0.00314091778592331,0.0020624682250213323,active
68,btn120b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.7550880819359533,0.025857845490965984,0.6038239775467964,1.071880621806899,baseline
69,btn120b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0029324231553177755,0.7550880819359533,0.025857845490965984,0.04054515905874324,-0.08710298113921297,active
70,btn120a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.9563698571055212,0.004112016541017003,1.7953981952546478,1.0009757417815366,baseline
71,btn120a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-1.4247964457103098e-05,0.9563698571055212,0.004112016541017003,-0.018201796746373265,-0.0014769016739113964,active
72,btn119a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8088499097812276,0.011165401162084825,0.9294815702626138,1.0041919021855368,baseline
73,btn119a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,1.722257357834976e-05,0.8088499097812276,0.011165401162084825,-0.007549539146665511,-0.0067720089802995,active
74,btn119b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8031349420621176,0.018483774546224584,0.8967655634854831,1.0121233310232105,baseline
75,btn119b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00023874879741907633,0.8031349420621176,0.018483774546224584,0.008527001762016147,-0.017225555789950178,active
76,btn118a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.9080948168882792,0.006146603152064024,0.8048644981477999,1.0021045106253572,baseline
77,btn118a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,2.0355565875822492e-05,0.9080948168882792,0.006146603152064024,0.0027513084265129877,-0.0031940060980885374,active
78,btn117f-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.7848325788180601,0.009999595976325496,0.6840570201302936,1.0052232995993737,baseline
79,btn117f-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,2.1109429211619568e-05,0.7848325788180601,0.009999595976325496,0.018655888046439313,-0.007835522953537453,active
80,btn116a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.9190980080361498,0.0046629263845789914,0.29684168112470827,0.9832069058801857,baseline
81,btn116a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0001728260696757567,0.9190980080361498,0.0046629263845789914,-0.015232557794728615,0.025750924186876866,active
82,btn114b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.7574730332678044,0.012605891045727296,0.5463513653309674,1.0128269775765713,baseline
83,btn114b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,9.656982255337306e-05,0.7574730332678044,0.012605891045727296,0.004776066087422299,-0.019637970779554433,active
84,btn112e-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.9048199326405856,0.006381340158966413,5.080504584619823,1.004409728131539,baseline
85,btn112e-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,4.3773794554676965e-05,0.9048199326405856,0.006381340158966413,-0.015346204441682493,-0.007204081807858162,active
86,btn112d-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.7850953823925803,0.008186418574909295,2.090224755963281,0.9935865951723091,baseline
87,btn112d-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0002854649086441264,0.7850953823925803,0.008186418574909295,0.0020705530309157935,0.009498398554340193,active
88,btn111b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.6053531278275932,0.019128346273563804,0.26229359352773585,1.0007820138698476,baseline
89,btn111b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0007963571601916269,0.6053531278275932,0.019128346273563804,0.0023578591109600093,-0.0011179233209980164,active
90,btn109c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.26149043037716135,0.03660252645177573,0.9022279309930298,1.0028048968227583,baseline
91,btn109c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.00078434638770468,0.26149043037716135,0.03660252645177573,-0.004129223584983454,-0.005310208564524498,active
92,btn109b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.6217425325602772,0.011931765432763555,0.3338580934676337,0.9903620882470803,baseline
93,btn109b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.00037674233935170863,0.6217425325602772,0.011931765432763555,0.00703200652310208,0.015998393238459824,active
94,btn105c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.766040728945176,0.014946089356032137,0.6337033479128417,0.9561109754752343,baseline
95,btn105c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00016445225017426451,0.766040728945176,0.014946089356032137,0.005973352211209044,0.05693370931755047,active
96,btn086c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.9458532921973444,0.0039001107078486643,0.5371557642151116,1.000600837400356,baseline
97,btn086c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.00015914753633410853,0.9458532921973444,0.0039001107078486643,-0.0030000843512684454,-0.0008783260394495511,active
98,btn079e-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.9117339546750072,0.007960862269244702,0.08782889682785958,0.999641351003677,baseline
