,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
66,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.0005578696206931941,85.0,0.31671092494721054,0.014304056122307656,0.008507349496107446,-0.0650096997334702,ACTIVE_1
67,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.00018504941087277483,85.0,0.31671092494721054,0.014304056122307656,-0.025378154420749015,-0.062420765572453615,PASSIVE_1
68,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,0.010249980148604705,85.0,0.31671092494721054,0.014304056122307656,0.06996204662083717,0.6925370631824669,PASSIVE_2
69,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,0.009558497363305638,85.0,0.31671092494721054,0.014304056122307656,0.031998993349002296,-0.14978007669106871,ACTIVE_2
70,ley046g-57-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_3,0.010106813156461584,85.0,0.31671092494721054,0.014304056122307656,0.023430033442060287,0.8643831079792077,PASSIVE_3
71,ley046g-47-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,95.8038,0.3302002324124723,0.021912909345587067,0.2681453411369598,0.9542238931891868,baseline
72,ley046g-47-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0021395919660013854,95.8038,0.3302002324124723,0.021912909345587067,0.03065047711297688,0.08737968881399547,pupil
73,ley046g-47-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.0010158532435270867,95.8038,0.3302002324124723,0.021912909345587067,-0.007695388050669744,0.14354985558228833,ACTIVE_1
74,ley046g-47-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-6.531151951622786e-05,95.8038,0.3302002324124723,0.021912909345587067,0.14934558500104209,0.045716191745989926,PASSIVE_1
75,ley046g-47-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,-0.03948037308925286,95.8038,0.3302002324124723,0.021912909345587067,0.13573428729290138,-0.3506009845658647,PASSIVE_2
76,ley046g-47-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.042515968936312216,95.8038,0.3302002324124723,0.021912909345587067,-0.0455177456515671,-0.5988374409372536,ACTIVE_2
77,ley046g-47-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_3,-0.03974647277532687,95.8038,0.3302002324124723,0.021912909345587067,-0.018757639483868813,0.03390221267469946,PASSIVE_3
78,ley046g-39-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,85.0,0.288794746180788,0.021906014882274703,0.3573940409690147,0.9710583889079244,baseline
79,ley046g-39-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.0013785829634715848,85.0,0.288794746180788,0.021906014882274703,0.0022988426550796916,0.11365981060297776,pupil
80,ley046g-39-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.0003864592898203413,85.0,0.288794746180788,0.021906014882274703,0.006343477946863241,0.26691178401289184,ACTIVE_1
81,ley046g-39-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0002400181330974267,85.0,0.288794746180788,0.021906014882274703,-0.18117477723984093,-0.8699273214075829,PASSIVE_1
82,ley046g-39-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,-0.004671235798588117,85.0,0.288794746180788,0.021906014882274703,-0.03419099564883884,-0.6379224328536445,PASSIVE_2
83,ley046g-39-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.0038487747289298792,85.0,0.288794746180788,0.021906014882274703,0.0648024508382602,0.19548058944663185,ACTIVE_2
84,ley046g-39-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_3,-0.00482216659184893,85.0,0.288794746180788,0.021906014882274703,0.03777243889637483,-0.08157953109749416,PASSIVE_3
85,ley046g-37-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,85.0,0.36532463638740864,0.014694329606995607,0.32419332171526344,1.653886111989912,baseline
86,ley046g-37-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.002303368106960194,85.0,0.36532463638740864,0.014694329606995607,0.0018772548708874375,0.13640200135380579,pupil
87,ley046g-37-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.0021730876665937214,85.0,0.36532463638740864,0.014694329606995607,-0.03346546857214537,0.37977987894628723,ACTIVE_1
88,ley046g-37-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-9.622469471907363e-05,85.0,0.36532463638740864,0.014694329606995607,-0.1606603995242286,-0.458626829881713,PASSIVE_1
89,ley046g-37-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,0.039463671425562286,85.0,0.36532463638740864,0.014694329606995607,-0.05373724129264348,-1.0966865097205498,PASSIVE_2
90,ley046g-37-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,0.03919515038506566,85.0,0.36532463638740864,0.014694329606995607,0.035726411996389686,0.652102581832982,ACTIVE_2
