-140,1562.5,0.68047,-4.9232
-140,1718.8,0.82337,-5.3002
-140,1875,0.9627,-5.5932
-140,2031.2,1.1112,-5.7975
-140,2187.5,1.2762,-5.9443
-140,2343.8,1.4546,-6.0959
-140,2500,1.6304,-6.3104
-140,2656.2,1.7672,-6.6039
-140,2812.5,1.8379,-6.9684
-140,2968.8,1.8467,-7.4371
-140,3125,1.7915,-7.8827
-140,3281.2,1.7148,-8.2746
-140,3437.5,1.6452,-8.5935
-140,3593.8,1.6095,-8.7703
-140,3750,1.6268,-8.777
-140,3906.2,1.6844,-8.6325
-140,4062.5,1.7951,-8.4002
-140,4218.8,1.9323,-8.0917
-140,4375,2.0538,-7.7209
-140,4531.2,2.1356,-7.4293
-140,4687.5,2.1425,-7.252
-140,4843.8,2.0317,-7.1934
-140,5000,1.8157,-7.281
-140,5156.2,1.4738,-7.4547
-140,5312.5,1.0689,-7.6154
-140,5468.8,0.60054,-7.6604
-140,5625,0.17042,-7.616
-140,5781.2,-0.18538,-7.5078
-140,5937.5,-0.45876,-7.3695
-140,6093.8,-0.67222,-7.2605
-140,6250,-0.91484,-7.2267
-140,6406.2,-1.2627,-7.2525
-140,6562.5,-1.7093,-7.3167
-140,6718.8,-2.2594,-7.4283
-140,6875,-2.8125,-7.6153
-140,7031.2,-3.2917,-7.8604
-140,7187.5,-3.6123,-8.1698
-140,7343.8,-3.7582,-8.5414
-140,7500,-3.7615,-8.8936
-140,7656.2,-3.6607,-9.173
-140,7812.5,-3.5437,-9.3112
-140,7968.8,-3.4597,-9.3356
-140,8125,-3.4078,-9.2534
-140,8281.2,-3.3906,-9.1218
-140,8437.5,-3.3798,-8.9907
-140,8593.8,-3.3674,-8.9254
-140,8750,-3.3568,-8.9487
-140,8906.2,-3.3705,-9.1007
-140,9062.5,-3.4258,-9.3295
-140,9218.8,-3.5185,-9.5966
-140,9375,-3.6506,-9.8227
-140,9531.2,-3.802,-9.9714
-140,9687.5,-3.9465,-10.027
-140,9843.8,-4.0705,-10.022
-140,10000,-4.1694,-9.9827
-140,10156,-4.2495,-9.9155
-140,10312,-4.3224,-9.8603
-140,10469,-4.4039,-9.8219
-140,10625,-4.5096,-9.8112
-140,10781,-4.6321,-9.8116
-140,10938,-4.7656,-9.872
-140,11094,-4.9379,-9.9384
-140,11250,-5.1629,-10.002
-140,11406,-5.4154,-10.075
-140,11562,-5.6984,-10.164
-140,11719,-5.9797,-10.255
-140,11875,-6.2149,-10.376
-140,12031,-6.3916,-10.565
-140,12188,-6.4837,-10.773
-140,12344,-6.5285,-10.92
-140,12500,-6.5259,-10.991
-140,12656,-6.4728,-10.949
-140,12812,-6.3709,-10.793
-140,12969,-6.2547,-10.602
-140,13125,-6.1207,-10.451
-140,13281,-5.9223,-10.349
-140,13438,-5.6894,-10.302
-140,13594,-5.48,-10.351
-140,13750,-5.2752,-10.469
-140,13906,-5.0399,-10.62
-140,14062,-4.8226,-10.78
-140,14219,-4.692,-10.885
-140,14375,-4.556,-10.92
-140,14531,-4.4319,-10.89
-140,14688,-4.4037,-10.846
-140,14844,-4.3641,-10.836
-140,15000,-4.2688,-10.904
-140,15156,-4.1392,-11.059
-140,15312,-4.0381,-11.287
-140,15469,-3.9108,-11.534
-140,15625,-3.7438,-11.735
-140,15781,-3.6596,-11.827
-140,15938,-3.6065,-11.877
-140,16094,-3.5203,-11.922
-140,16250,-3.4967,-12.021
-140,16406,-3.5279,-12.225
-140,16562,-3.5541,-12.534
-140,16719,-3.5817,-12.884
-140,16875,-3.6343,-13.231
-140,17031,-3.6696,-13.571
-140,17188,-3.6317,-13.858
-140,17344,-3.5821,-14.087
-140,17500,-3.5246,-14.288
-140,17656,-3.4349,-14.442
-140,17812,-3.3425,-14.576
-140,17969,-3.2538,-14.72
-140,18125,-3.1238,-14.868
-140,18281,-2.9902,-15.051
-140,18438,-2.8947,-15.284
-140,18594,-2.8308,-15.576
-140,18750,-2.7959,-15.938
-140,18906,-2.8063,-16.419
-140,19062,-2.8586,-16.973
-140,19219,-2.9015,-17.515
-140,19375,-2.9254,-17.983
-140,19531,-2.9289,-18.304
-140,19688,-2.9008,-18.454
-140,19844,-2.8505,-18.519
-140,20000,-2.8087,-18.583
-130,0,-0.08428,0.068064
-130,156.25,-0.023715,0.063041
-130,312.5,0.11756,0.0020474
-130,468.75,0.28133,-0.21287
-130,625,0.43128,-0.6525
-130,781.25,0.56743,-1.293
-130,937.5,0.73065,-2.0101
-130,1093.8,0.89736,-2.6533
-130,1250,1.0557,-3.2302
-130,1406.2,1.2494,-3.6889
-130,1562.5,1.423,-4.0111
-130,1718.8,1.5767,-4.2837
-130,1875,1.7088,-4.4651
-130,2031.2,1.8197,-4.5885
-130,2187.5,1.9163,-4.6787
-130,2343.8,2.008,-4.8183
-130,2500,2.0814,-5.0145
-130,2656.2,2.1156,-5.2617
-130,2812.5,2.1047,-5.5282
-130,2968.8,2.0621,-5.8471
-130,3125,1.9863,-6.1188
-130,3281.2,1.9181,-6.3625
-130,3437.5,1.8803,-6.5796
-130,3593.8,1.8868,-6.7688
-130,3750,1.9487,-6.8547
-130,3906.2,2.0648,-6.8728
-130,4062.5,2.2336,-6.8038
-130,4218.8,2.423,-6.6644
-130,4375,2.6006,-6.4399
-130,4531.2,2.7266,-6.2483
-130,4687.5,2.7536,-6.1643
-130,4843.8,2.6333,-6.2265
-130,5000,2.3702,-6.4235
-130,5156.2,1.9478,-6.763
-130,5312.5,1.4335,-7.093
-130,5468.8,0.85557,-7.3586
-130,5625,0.33167,-7.5112
-130,5781.2,-0.10106,-7.593
-130,5937.5,-0.4085,-7.6307
-130,6093.8,-0.60387,-7.6709
-130,6250,-0.76581,-7.7756
-130,6406.2,-0.96412,-7.9216
-130,6562.5,-1.2162,-8.0362
-130,6718.8,-1.5409,-8.1459
-130,6875,-1.8623,-8.2379
-130,7031.2,-2.1378,-8.3553
-130,7187.5,-2.2913,-8.5279
-130,7343.8,-2.3211,-8.7938
-130,7500,-2.2636,-9.1171
-130,7656.2,-2.1576,-9.4217
-130,7812.5,-2.0746,-9.6339
-130,7968.8,-2.0398,-9.7268
-130,8125,-2.0407,-9.6867
-130,8281.2,-2.0677,-9.5618
-130,8437.5,-2.0845,-9.3847
-130,8593.8,-2.0935,-9.2499
-130,8750,-2.0971,-9.2004
-130,8906.2,-2.1115,-9.2762
-130,9062.5,-2.1534,-9.46
-130,9218.8,-2.2236,-9.723
-130,9375,-2.327,-9.9771
-130,9531.2,-2.4531,-10.171
-130,9687.5,-2.5893,-10.276
-130,9843.8,-2.7314,-10.316
-130,10000,-2.8717,-10.292
-130,10156,-3.0175,-10.225
-130,10312,-3.1629,-10.146
-130,10469,-3.3022,-10.056
-130,10625,-3.4354,-9.976
-130,10781,-3.5512,-9.9209
-130,10938,-3.6443,-9.9026
-130,11094,-3.7276,-9.8799
-130,11250,-3.8101,-9.8887
-130,11406,-3.8887,-9.9069
-130,11562,-3.945,-9.9395
-130,11719,-3.9857,-10.034
-130,11875,-3.9982,-10.221
-130,12031,-3.9969,-10.51
-130,12188,-3.9749,-10.876
-130,12344,-3.9548,-11.243
-130,12500,-3.9584,-11.482
-130,12656,-3.9581,-11.519
-130,12812,-3.9313,-11.402
-130,12969,-3.8952,-11.207
-130,13125,-3.8286,-11.02
-130,13281,-3.698,-10.939
-130,13438,-3.5208,-10.959
-130,13594,-3.3687,-11.056
-130,13750,-3.2596,-11.203
-130,13906,-3.1511,-11.371
-130,14062,-3.0844,-11.456
-130,14219,-3.0957,-11.44
-130,14375,-3.1337,-11.356
-130,14531,-3.1726,-11.206
-130,14688,-3.2935,-11.044
-130,14844,-3.4304,-10.967
-130,15000,-3.5203,-11.004
-130,15156,-3.5666,-11.133
-130,15312,-3.6098,-11.328
-130,15469,-3.6055,-11.537
-130,15625,-3.5257,-11.656
-130,15781,-3.4613,-11.703
-130,15938,-3.4126,-11.768
-130,16094,-3.3047,-11.869
-130,16250,-3.215,-12.083
-130,16406,-3.1603,-12.449
-130,16562,-3.0863,-12.904
-130,16719,-2.9942,-13.409
-130,16875,-2.9047,-13.915
-130,17031,-2.819,-14.409
-130,17188,-2.7014,-14.833
-130,17344,-2.6038,-15.222
-130,17500,-2.5454,-15.594
-130,17656,-2.4898,-15.925
-130,17812,-2.439,-16.234
-130,17969,-2.3852,-16.49
-130,18125,-2.2821,-16.692
-130,18281,-2.1579,-16.936
-130,18438,-2.0534,-17.195
-130,18594,-1.9787,-17.489
-130,18750,-1.9368,-17.905
-130,18906,-1.9409,-18.472
-130,19062,-1.9852,-19.048
-130,19219,-2.0283,-19.588
-130,19375,-2.0545,-20.005
-130,19531,-2.0649,-20.179
-130,19688,-2.0503,-20.128
-130,19844,-2.0186,-20.03
-130,20000,-1.9931,-19.969
-120,0,-0.28014,-0.09382
-120,156.25,-0.35455,-0.18078
-120,312.5,-0.34163,-0.30711
-120,468.75,-0.20583,-0.51837
-120,625,0.069994,-0.84854
-120,781.25,0.45608,-1.2979
-120,937.5,0.89351,-1.7915
-120,1093.8,1.2765,-2.2495
-120,1250,1.5688,-2.6808
-120,1406.2,1.8385,-3.0117
-120,1562.5,2.0037,-3.2221
-120,1718.8,2.1373,-3.3708
-120,1875,2.2281,-3.4618
-120,2031.2,2.2908,-3.551
-120,2187.5,2.3364,-3.642
-120,2343.8,2.3778,-3.8077
-120,2500,2.4036,-3.9967
-120,2656.2,2.4009,-4.1956
-120,2812.5,2.376,-4.3726
-120,2968.8,2.3463,-4.5718
-120,3125,2.2995,-4.7254
-120,3281.2,2.2603,-4.8696
-120,3437.5,2.2484,-5.02
-120,3593.8,2.273,-5.1838
-120,3750,2.3545,-5.2763
-120,3906.2,2.4954,-5.3263
-120,4062.5,2.6834,-5.2831
-120,4218.8,2.8785,-5.1618
-120,4375,3.045,-4.9688
-120,4531.2,3.1264,-4.7895
-120,4687.5,3.0775,-4.7243
-120,4843.8,2.8751,-4.7976
-120,5000,2.5429,-5.0002
-120,5156.2,2.0876,-5.3269
-120,5312.5,1.5925,-5.696
-120,5468.8,1.0815,-6.0731
-120,5625,0.64221,-6.4418
-120,5781.2,0.27725,-6.8286
-120,5937.5,0.015758,-7.2408
-120,6093.8,-0.15709,-7.6482
-120,6250,-0.28292,-8.082
-120,6406.2,-0.38932,-8.4712
-120,6562.5,-0.49911,-8.7569
-120,6718.8,-0.63646,-8.9285
-120,6875,-0.75599,-8.9878
-120,7031.2,-0.85224,-8.969
-120,7187.5,-0.87288,-8.9645
-120,7343.8,-0.82256,-9.0374
-120,7500,-0.73861,-9.232
-120,7656.2,-0.65938,-9.5007
-120,7812.5,-0.64559,-9.794
-120,7968.8,-0.69862,-10.04
-120,8125,-0.79359,-10.195
-120,8281.2,-0.9048,-10.253
-120,8437.5,-0.99025,-10.211
-120,8593.8,-1.0554,-10.139
-120,8750,-1.106,-10.083
-120,8906.2,-1.1482,-10.08
-120,9062.5,-1.1977,-10.172
-120,9218.8,-1.2561,-10.367
-120,9375,-1.334,-10.587
-120,9531.2,-1.4287,-10.79
-120,9687.5,-1.5377,-10.93
-120,9843.8,-1.6566,-10.993
-120,10000,-1.7751,-10.967
-120,10156,-1.8954,-10.893
-120,10312,-2.011,-10.804
-120,10469,-2.1128,-10.708
-120,10625,-2.2015,-10.628
-120,10781,-2.2669,-10.583
-120,10938,-2.3008,-10.534
-120,11094,-2.3093,-10.484
-120,11250,-2.3032,-10.475
-120,11406,-2.2885,-10.466
-120,11562,-2.2572,-10.497
-120,11719,-2.2291,-10.627
-120,11875,-2.2023,-10.898
-120,12031,-2.1943,-11.28
-120,12188,-2.1966,-11.809
-120,12344,-2.2241,-12.315
-120,12500,-2.2882,-12.614
-120,12656,-2.3591,-12.679
-120,12812,-2.3995,-12.578
-120,12969,-2.4148,-12.391
-120,13125,-2.3802,-12.27
-120,13281,-2.2831,-12.294
-120,13438,-2.1399,-12.432
-120,13594,-2.0252,-12.586
-120,13750,-1.959,-12.826
-120,13906,-1.9103,-13.029
-120,14062,-1.9004,-13.047
-120,14219,-1.9497,-12.936
-120,14375,-2.0317,-12.695
-120,14531,-2.1177,-12.333
-120,14688,-2.2748,-12.008
-120,14844,-2.4678,-11.817
-120,15000,-2.624,-11.773
-120,15156,-2.7299,-11.847
-120,15312,-2.8042,-11.997
-120,15469,-2.8136,-12.12
-120,15625,-2.736,-12.115
-120,15781,-2.6386,-12.085
-120,15938,-2.5527,-12.073
-120,16094,-2.4056,-12.137
-120,16250,-2.25,-12.412
-120,16406,-2.1164,-12.864
-120,16562,-1.9627,-13.419
-120,16719,-1.7974,-14.057
-120,16875,-1.6441,-14.689
-120,17031,-1.5205,-15.255
-120,17188,-1.4023,-15.748
-120,17344,-1.3116,-16.235
-120,17500,-1.2639,-16.731
-120,17656,-1.2219,-17.247
-120,17812,-1.1838,-17.754
-120,17969,-1.1442,-18.173
-120,18125,-1.0692,-18.496
-120,18281,-0.97829,-18.772
-120,18438,-0.8935,-18.976
-120,18594,-0.81816,-19.161
-120,18750,-0.7574,-19.505
-120,18906,-0.72326,-20.038
-120,19062,-0.71416,-20.63
-120,19219,-0.70708,-21.277
-120,19375,-0.70027,-21.816
-120,19531,-0.6974,-22.079
-120,19688,-0.69115,-22.106
-120,19844,-0.68438,-22.07
-120,20000,-0.68731,-22.081
-110,0,-0.43584,-0.25108
-110,156.25,-0.58572,-0.50333
-110,312.5,-0.60742,-0.81897
-110,468.75,-0.41329,-1.1359
-110,625,0.0074251,-1.4068
-110,781.25,0.5629,-1.6433
-110,937.5,1.1307,-1.8595
-110,1093.8,1.5898,-2.0674
-110,1250,1.9278,-2.2897
-110,1406.2,2.1868,-2.4653
-110,1562.5,2.3285,-2.5863
-110,1718.8,2.4342,-2.6806
-110,1875,2.5005,-2.7847
-110,2031.2,2.5537,-2.9308
-110,2187.5,2.599,-3.0846
-110,2343.8,2.6468,-3.2881
-110,2500,2.6882,-3.4652
-110,2656.2,2.706,-3.6184
-110,2812.5,2.71,-3.722
-110,2968.8,2.7135,-3.8405
-110,3125,2.6991,-3.9301
-110,3281.2,2.6788,-4.0251
-110,3437.5,2.6739,-4.1457
-110,3593.8,2.6943,-4.2845
-110,3750,2.7667,-4.3659
-110,3906.2,2.8803,-4.3891
-110,4062.5,3.0158,-4.3099
-110,4218.8,3.1285,-4.1339
-110,4375,3.1823,-3.9043
-110,4531.2,3.1273,-3.6848
-110,4687.5,2.9365,-3.5955
-110,4843.8,2.6161,-3.6367
-110,5000,2.2219,-3.807
-110,5156.2,1.7707,-4.0632
-110,5312.5,1.3623,-4.3937
-110,5468.8,1.0019,-4.7526
-110,5625,0.74539,-5.1825
-110,5781.2,0.55455,-5.7048
-110,5937.5,0.43176,-6.3295
-110,6093.8,0.34277,-7.0049
-110,6250,0.27538,-7.7241
-110,6406.2,0.2334,-8.3942
-110,6562.5,0.21531,-8.9519
-110,6718.8,0.19549,-9.3238
-110,6875,0.19758,-9.5002
-110,7031.2,0.19927,-9.4764
-110,7187.5,0.23622,-9.4013
-110,7343.8,0.29776,-9.377
-110,7500,0.37529,-9.4808
-110,7656.2,0.43507,-9.7338
-110,7812.5,0.42998,-10.075
-110,7968.8,0.35572,-10.427
-110,8125,0.23758,-10.741
-110,8281.2,0.10471,-10.973
-110,8437.5,-0.0059966,-11.108
-110,8593.8,-0.093566,-11.175
-110,8750,-0.16611,-11.192
-110,8906.2,-0.22568,-11.188
-110,9062.5,-0.28234,-11.228
-110,9218.8,-0.33358,-11.373
-110,9375,-0.38584,-11.565
-110,9531.2,-0.43811,-11.774
-110,9687.5,-0.49388,-11.946
-110,9843.8,-0.55314,-12.01
-110,10000,-0.61284,-11.96
-110,10156,-0.67478,-11.869
-110,10312,-0.74192,-11.788
-110,10469,-0.80711,-11.735
-110,10625,-0.87062,-11.723
-110,10781,-0.9235,-11.738
-110,10938,-0.95468,-11.701
-110,11094,-0.96645,-11.658
-110,11250,-0.97003,-11.653
-110,11406,-0.97215,-11.655
-110,11562,-0.97707,-11.75
-110,11719,-1.0018,-11.962
-110,11875,-1.0358,-12.31
-110,12031,-1.0921,-12.719
-110,12188,-1.1521,-13.256
-110,12344,-1.2337,-13.672
-110,12500,-1.333,-13.831
-110,12656,-1.426,-13.788
-110,12812,-1.4735,-13.634
-110,12969,-1.4748,-13.443
-110,13125,-1.4164,-13.419
-110,13281,-1.3121,-13.544
-110,13438,-1.1871,-13.773
-110,13594,-1.11,-13.96
-110,13750,-1.0705,-14.268
-110,13906,-1.0371,-14.481
-110,14062,-1.0111,-14.482
-110,14219,-1.0041,-14.326
-110,14375,-1.004,-13.944
-110,14531,-1.0116,-13.363
-110,14688,-1.0902,-12.866
-110,14844,-1.213,-12.508
-110,15000,-1.3163,-12.356
-110,15156,-1.3809,-12.388
-110,15312,-1.4092,-12.554
-110,15469,-1.3688,-12.667
-110,15625,-1.2493,-12.682
-110,15781,-1.1053,-12.653
-110,15938,-0.96893,-12.57
-110,16094,-0.79493,-12.574
-110,16250,-0.62784,-12.849
-110,16406,-0.49421,-13.301
-110,16562,-0.36655,-13.898
-110,16719,-0.25765,-14.589
-110,16875,-0.18494,-15.22
-110,17031,-0.15214,-15.685
-110,17188,-0.13108,-16.072
-110,17344,-0.11661,-16.451
-110,17500,-0.11075,-16.865
-110,17656,-0.091565,-17.388
-110,17812,-0.07048,-17.968
-110,17969,-0.048979,-18.505
-110,18125,-0.007438,-18.996
-110,18281,0.043445,-19.352
-110,18438,0.10285,-19.533
-110,18594,0.17791,-19.642
-110,18750,0.25966,-19.881
-110,18906,0.33512,-20.281
-110,19062,0.40432,-20.847
-110,19219,0.47362,-21.608
-110,19375,0.53111,-22.291
-110,19531,0.57254,-22.691
-110,19688,0.6017,-22.838
-110,19844,0.61623,-22.833
-110,20000,0.615,-22.79
-100,0,-0.48809,-0.20126
-100,156.25,-0.63665,-0.53647
-100,312.5,-0.62318,-1.0125
-100,468.75,-0.35894,-1.495
-100,625,0.14882,-1.8335
-100,781.25,0.76667,-1.9843
-100,937.5,1.3514,-2.0198
-100,1093.8,1.7851,-2.0417
-100,1250,2.1109,-2.0809
-100,1406.2,2.3151,-2.1396
-100,1562.5,2.4352,-2.2339
-100,1718.8,2.5313,-2.3486
-100,1875,2.6092,-2.5106
-100,2031.2,2.6812,-2.7162
-100,2187.5,2.7491,-2.9137
-100,2343.8,2.8176,-3.1213
-100,2500,2.8814,-3.286
-100,2656.2,2.9164,-3.4173
-100,2812.5,2.9333,-3.4941
-100,2968.8,2.9409,-3.5849
-100,3125,2.9364,-3.6609
-100,3281.2,2.9266,-3.7413
-100,3437.5,2.9322,-3.8434
-100,3593.8,2.9493,-3.9556
-100,3750,2.9915,-4.0147
-100,3906.2,3.0335,-4.0026
-100,4062.5,3.0612,-3.9052
-100,4218.8,3.047,-3.7168
-100,4375,2.9783,-3.5102
-100,4531.2,2.8249,-3.3222
-100,4687.5,2.5816,-3.2589
-100,4843.8,2.2467,-3.3082
-100,5000,1.8798,-3.4514
-100,5156.2,1.4764,-3.6723
-100,5312.5,1.1493,-3.9479
-100,5468.8,0.89169,-4.2682
-100,5625,0.76796,-4.6493
-100,5781.2,0.73239,-5.1213
-100,5937.5,0.76953,-5.684
-100,6093.8,0.82213,-6.3476
-100,6250,0.86946,-7.0903
-100,6406.2,0.90791,-7.8794
-100,6562.5,0.95741,-8.6087
-100,6718.8,0.98968,-9.1872
-100,6875,1.0384,-9.5127
-100,7031.2,1.0644,-9.5769
-100,7187.5,1.0981,-9.5201
-100,7343.8,1.1216,-9.4996
-100,7500,1.1527,-9.5821
-100,7656.2,1.181,-9.8601
-100,7812.5,1.18,-10.228
-100,7968.8,1.1369,-10.614
-100,8125,1.0615,-10.951
-100,8281.2,0.96983,-11.185
-100,8437.5,0.87624,-11.327
-100,8593.8,0.79498,-11.397
-100,8750,0.71877,-11.433
-100,8906.2,0.65566,-11.473
-100,9062.5,0.5987,-11.581
-100,9218.8,0.55587,-11.827
-100,9375,0.52591,-12.139
-100,9531.2,0.50873,-12.461
-100,9687.5,0.49705,-12.716
-100,9843.8,0.48541,-12.793
-100,10000,0.46856,-12.7
-100,10156,0.44735,-12.541
-100,10312,0.41084,-12.401
-100,10469,0.36919,-12.336
-100,10625,0.31893,-12.354
-100,10781,0.26602,-12.424
-100,10938,0.21939,-12.456
-100,11094,0.17893,-12.515
-100,11250,0.13802,-12.616
-100,11406,0.092666,-12.733
-100,11562,0.034997,-12.967
-100,11719,-0.048156,-13.28
-100,11875,-0.14012,-13.635
-100,12031,-0.24327,-13.963
-100,12188,-0.33003,-14.339
-100,12344,-0.41297,-14.519
-100,12500,-0.4795,-14.468
-100,12656,-0.5128,-14.306
-100,12812,-0.49409,-14.105
-100,12969,-0.43216,-13.898
-100,13125,-0.32593,-13.927
-100,13281,-0.20844,-14.099
-100,13438,-0.10452,-14.358
-100,13594,-0.059346,-14.547
-100,13750,-0.033822,-14.817
-100,13906,0.005389,-14.94
-100,14062,0.056985,-14.875
-100,14219,0.11846,-14.657
-100,14375,0.1947,-14.198
-100,14531,0.26177,-13.518
-100,14688,0.27261,-12.936
-100,14844,0.25551,-12.463
-100,15000,0.24568,-12.223
-100,15156,0.24835,-12.233
-100,15312,0.26742,-12.437
-100,15469,0.33443,-12.633
-100,15625,0.45216,-12.811
-100,15781,0.58228,-12.897
-100,15938,0.71279,-12.851
-100,16094,0.85546,-12.843
-100,16250,0.9656,-13.045
-100,16406,1.0363,-13.384
-100,16562,1.085,-13.877
-100,16719,1.1035,-14.441
-100,16875,1.0864,-14.906
-100,17031,1.0416,-15.147
-100,17188,0.9914,-15.326
-100,17344,0.94254,-15.491
-100,17500,0.90819,-15.739
-100,17656,0.89621,-16.161
-100,17812,0.8945,-16.706
-100,17969,0.90764,-17.29
-100,18125,0.94456,-17.886
-100,18281,0.99621,-18.313
-100,18438,1.0685,-18.584
-100,18594,1.1604,-18.779
-100,18750,1.2595,-19.029
-100,18906,1.3497,-19.375
-100,19062,1.4413,-19.923
-100,19219,1.5304,-20.671
-100,19375,1.6095,-21.381
-100,19531,1.678,-21.9
-100,19688,1.7366,-22.243
-100,19844,1.7793,-22.413
-100,20000,1.8079,-22.513
-90,0,-0.40551,-0.03182
-90,156.25,-0.4879,-0.31977
-90,312.5,-0.40785,-0.80207
-90,468.75,-0.10563,-1.3493
-90,625,0.40066,-1.7636
-90,781.25,0.97651,-1.9534
-90,937.5,1.501,-1.9853
-90,1093.8,1.87,-1.9847
-90,1250,2.1483,-1.9849
-90,1406.2,2.3051,-2.0358
-90,1562.5,2.4076,-2.1685
-90,1718.8,2.5034,-2.3365
-90,1875,2.6011,-2.5415
-90,2031.2,2.6919,-2.7692
-90,2187.5,2.7816,-2.9738
-90,2343.8,2.8698,-3.1721
-90,2500,2.9486,-3.3316
-90,2656.2,2.9859,-3.4588
-90,2812.5,2.9915,-3.5354
