-140,-60,625,-1.1454,-1.8756
-140,-60,781.25,-0.95579,-2.4515
-140,-60,937.5,-0.7326,-3.1881
-140,-60,1093.8,-0.46634,-3.8538
-140,-60,1250,-0.15486,-4.4189
-140,-60,1406.2,0.092874,-4.9111
-140,-60,1562.5,0.20488,-5.2776
-140,-60,1718.8,0.15109,-5.6871
-140,-60,1875,0.006308,-6.1638
-140,-60,2031.2,-0.13432,-6.7099
-140,-60,2187.5,-0.18526,-7.2329
-140,-60,2343.8,-0.10807,-7.6454
-140,-60,2500,0.031592,-7.8374
-140,-60,2656.2,0.15393,-7.816
-140,-60,2812.5,0.17777,-7.5999
-140,-60,2968.8,0.09753,-7.3371
-140,-60,3125,-0.054925,-7.0591
-140,-60,3281.2,-0.25166,-6.9115
-140,-60,3437.5,-0.43986,-6.9021
-140,-60,3593.8,-0.63658,-7.1151
-140,-60,3750,-0.82647,-7.5584
-140,-60,3906.2,-0.98263,-8.1389
-140,-60,4062.5,-1.1294,-8.6786
-140,-60,4218.8,-1.2681,-9.0645
-140,-60,4375,-1.3978,-9.2351
-140,-60,4531.2,-1.5262,-9.2264
-140,-60,4687.5,-1.6248,-9.0898
-140,-60,4843.8,-1.7087,-8.9341
-140,-60,5000,-1.7811,-8.7607
-140,-60,5156.2,-1.8852,-8.5489
-140,-60,5312.5,-2.0954,-8.296
-140,-60,5468.8,-2.3969,-8.1038
-140,-60,5625,-2.7784,-8.0537
-140,-60,5781.2,-3.112,-8.1904
-140,-60,5937.5,-3.305,-8.5132
-140,-60,6093.8,-3.3257,-8.8664
-140,-60,6250,-3.2448,-9.0914
-140,-60,6406.2,-3.1713,-9.1364
-140,-60,6562.5,-3.1433,-9.0259
-140,-60,6718.8,-3.1534,-8.8853
-140,-60,6875,-3.2249,-8.812
-140,-60,7031.2,-3.311,-8.9162
-140,-60,7187.5,-3.4275,-9.1261
-140,-60,7343.8,-3.6109,-9.3544
-140,-60,7500,-3.8454,-9.5792
-140,-60,7656.2,-4.0862,-9.8162
-140,-60,7812.5,-4.2917,-10.132
-140,-60,7968.8,-4.428,-10.585
-140,-60,8125,-4.4653,-11.135
-140,-60,8281.2,-4.4473,-11.661
-140,-60,8437.5,-4.4241,-12.096
-140,-60,8593.8,-4.3973,-12.409
-140,-60,8750,-4.3757,-12.59
-140,-60,8906.2,-4.3807,-12.7
-140,-60,9062.5,-4.3979,-12.728
-140,-60,9218.8,-4.4428,-12.692
-140,-60,9375,-4.5177,-12.618
-140,-60,9531.2,-4.6027,-12.528
-140,-60,9687.5,-4.6684,-12.509
-140,-60,9843.8,-4.727,-12.514
-140,-60,10000,-4.7889,-12.556
-140,-60,10156,-4.8619,-12.547
-140,-60,10312,-4.9579,-12.44
-140,-60,10469,-5.0852,-12.272
-140,-60,10625,-5.2109,-12.067
-140,-60,10781,-5.3337,-11.88
-140,-60,10938,-5.4398,-11.695
-140,-60,11094,-5.5244,-11.427
-140,-60,11250,-5.5584,-11.101
-140,-60,11406,-5.5468,-10.73
-140,-60,11562,-5.5196,-10.327
-140,-60,11719,-5.4299,-9.9105
-140,-60,11875,-5.3546,-9.5633
-140,-60,12031,-5.3192,-9.228
-140,-60,12188,-5.3227,-8.8599
-140,-60,12344,-5.3149,-8.5229
-140,-60,12500,-5.3001,-8.17
-140,-60,12656,-5.2461,-7.7482
-140,-60,12812,-5.1036,-7.3612
-140,-60,12969,-4.8874,-7.0818
-140,-60,13125,-4.7247,-6.8774
-140,-60,13281,-4.5904,-6.7924
-140,-60,13438,-4.5731,-6.8099
-140,-60,13594,-4.6879,-6.8482
-140,-60,13750,-4.9008,-6.9086
-140,-60,13906,-5.0688,-7.0964
-140,-60,14062,-5.127,-7.3126
-140,-60,14219,-5.0948,-7.4603
-140,-60,14375,-4.9358,-7.6038
-140,-60,14531,-4.6685,-7.6761
-140,-60,14688,-4.4556,-7.6551
-140,-60,14844,-4.3502,-7.7237
-140,-60,15000,-4.291,-7.9017
-140,-60,15156,-4.2999,-8.1882
-140,-60,15312,-4.3778,-8.5435
-140,-60,15469,-4.4938,-8.9455
-140,-60,15625,-4.5592,-9.2882
-140,-60,15781,-4.6059,-9.4978
-140,-60,15938,-4.6305,-9.6718
-140,-60,16094,-4.5913,-9.8514
-140,-60,16250,-4.5228,-10.075
-140,-60,16406,-4.5,-10.427
-140,-60,16562,-4.5356,-10.874
-140,-60,16719,-4.5905,-11.299
-140,-60,16875,-4.6256,-11.632
-140,-60,17031,-4.6557,-11.853
-140,-60,17188,-4.6584,-11.919
-140,-60,17344,-4.6106,-11.886
-140,-60,17500,-4.5575,-11.826
-140,-60,17656,-4.5193,-11.819
-140,-60,17812,-4.4649,-11.916
-140,-60,17969,-4.3992,-12.129
-140,-60,18125,-4.3688,-12.472
-140,-60,18281,-4.3539,-12.845
-140,-60,18438,-4.3455,-13.19
-140,-60,18594,-4.355,-13.536
-140,-60,18750,-4.3865,-13.865
-140,-60,18906,-4.4164,-14.195
-140,-60,19062,-4.4689,-14.506
-140,-60,19219,-4.5453,-14.843
-140,-60,19375,-4.6457,-15.156
-140,-60,19531,-4.7869,-15.402
-140,-60,19688,-4.959,-15.584
-140,-60,19844,-5.1331,-15.712
-140,-60,20000,-5.2864,-15.78
-130,-60,0,-3.9973,-4.5743
-130,-60,156.25,-3.2207,-3.5474
-130,-60,312.5,-2.3388,-2.695
-130,-60,468.75,-1.5359,-2.2111
-130,-60,625,-0.92224,-2.1529
-130,-60,781.25,-0.45192,-2.4143
-130,-60,937.5,-0.033534,-2.8364
-130,-60,1093.8,0.31119,-3.2079
-130,-60,1250,0.60691,-3.4923
-130,-60,1406.2,0.79025,-3.6936
-130,-60,1562.5,0.83133,-3.8128
-130,-60,1718.8,0.75023,-3.96
-130,-60,1875,0.60937,-4.219
-130,-60,2031.2,0.46789,-4.59
-130,-60,2187.5,0.37065,-5.0332
-130,-60,2343.8,0.34222,-5.5276
-130,-60,2500,0.36076,-6.0123
-130,-60,2656.2,0.39438,-6.4742
-130,-60,2812.5,0.40441,-6.8607
-130,-60,2968.8,0.38268,-7.1927
-130,-60,3125,0.31815,-7.3917
-130,-60,3281.2,0.21797,-7.5209
-130,-60,3437.5,0.11816,-7.6577
-130,-60,3593.8,0.04688,-7.9731
-130,-60,3750,0.032543,-8.5311
-130,-60,3906.2,0.047689,-9.2634
-130,-60,4062.5,0.053545,-9.916
-130,-60,4218.8,0.0059364,-10.255
-130,-60,4375,-0.10275,-10.2
-130,-60,4531.2,-0.24319,-9.8287
-130,-60,4687.5,-0.38731,-9.3249
-130,-60,4843.8,-0.53789,-8.9292
-130,-60,5000,-0.66852,-8.7034
-130,-60,5156.2,-0.80853,-8.6429
-130,-60,5312.5,-0.95408,-8.6702
-130,-60,5468.8,-1.0926,-8.7148
-130,-60,5625,-1.2263,-8.7494
-130,-60,5781.2,-1.3316,-8.7397
-130,-60,5937.5,-1.3772,-8.6723
-130,-60,6093.8,-1.409,-8.5708
-130,-60,6250,-1.4405,-8.4196
-130,-60,6406.2,-1.4898,-8.2648
-130,-60,6562.5,-1.5157,-8.1091
-130,-60,6718.8,-1.5245,-7.9738
-130,-60,6875,-1.5413,-7.8963
-130,-60,7031.2,-1.5713,-7.9185
-130,-60,7187.5,-1.6523,-8.0223
-130,-60,7343.8,-1.8129,-8.1575
-130,-60,7500,-2.012,-8.2827
-130,-60,7656.2,-2.2006,-8.4434
-130,-60,7812.5,-2.3539,-8.6951
-130,-60,7968.8,-2.4601,-9.0704
-130,-60,8125,-2.5222,-9.5748
-130,-60,8281.2,-2.5668,-10.106
-130,-60,8437.5,-2.6285,-10.6
-130,-60,8593.8,-2.6776,-11.03
-130,-60,8750,-2.7077,-11.365
-130,-60,8906.2,-2.7236,-11.627
-130,-60,9062.5,-2.7564,-11.813
-130,-60,9218.8,-2.795,-11.865
-130,-60,9375,-2.8658,-11.79
-130,-60,9531.2,-2.955,-11.614
-130,-60,9687.5,-3.0278,-11.443
-130,-60,9843.8,-3.0936,-11.282
-130,-60,10000,-3.1822,-11.171
-130,-60,10156,-3.2849,-11.075
-130,-60,10312,-3.3922,-10.896
-130,-60,10469,-3.5012,-10.641
-130,-60,10625,-3.5981,-10.33
-130,-60,10781,-3.6666,-9.9788
-130,-60,10938,-3.7216,-9.6202
-130,-60,11094,-3.7688,-9.2173
-130,-60,11250,-3.7947,-8.7864
-130,-60,11406,-3.8078,-8.3629
-130,-60,11562,-3.8426,-7.9549
-130,-60,11719,-3.8743,-7.6012
-130,-60,11875,-3.8881,-7.3181
-130,-60,12031,-3.9053,-7.0843
-130,-60,12188,-3.9109,-6.7858
-130,-60,12344,-3.8283,-6.4772
-130,-60,12500,-3.6921,-6.2122
-130,-60,12656,-3.5358,-5.9151
-130,-60,12812,-3.3537,-5.6465
-130,-60,12969,-3.1799,-5.4651
-130,-60,13125,-3.1223,-5.3157
-130,-60,13281,-3.1573,-5.2398
-130,-60,13438,-3.2432,-5.2522
-130,-60,13594,-3.3472,-5.3118
-130,-60,13750,-3.4898,-5.3696
-130,-60,13906,-3.5774,-5.4523
-130,-60,14062,-3.6307,-5.5053
-130,-60,14219,-3.6827,-5.4708
-130,-60,14375,-3.6584,-5.4473
-130,-60,14531,-3.4978,-5.519
-130,-60,14688,-3.3035,-5.636
-130,-60,14844,-3.1533,-5.8726
-130,-60,15000,-3.0752,-6.203
-130,-60,15156,-3.0744,-6.5627
-130,-60,15312,-3.1826,-6.8907
-130,-60,15469,-3.3519,-7.2185
-130,-60,15625,-3.461,-7.4937
-130,-60,15781,-3.519,-7.7231
-130,-60,15938,-3.5382,-7.9316
-130,-60,16094,-3.4669,-8.1747
-130,-60,16250,-3.3087,-8.4776
-130,-60,16406,-3.1573,-8.8719
-130,-60,16562,-3.054,-9.3221
-130,-60,16719,-2.9738,-9.8168
-130,-60,16875,-2.8868,-10.244
-130,-60,17031,-2.8183,-10.598
-130,-60,17188,-2.7377,-10.852
-130,-60,17344,-2.6173,-10.995
-130,-60,17500,-2.47,-11.089
-130,-60,17656,-2.3481,-11.173
-130,-60,17812,-2.244,-11.343
-130,-60,17969,-2.1525,-11.564
-130,-60,18125,-2.0837,-11.786
-130,-60,18281,-2.0219,-12.01
-130,-60,18438,-1.9652,-12.203
-130,-60,18594,-1.9248,-12.456
-130,-60,18750,-1.9093,-12.845
-130,-60,18906,-1.9109,-13.322
-130,-60,19062,-1.9401,-13.859
-130,-60,19219,-2.0066,-14.343
-130,-60,19375,-2.121,-14.686
-130,-60,19531,-2.2855,-14.869
-130,-60,19688,-2.4838,-14.927
-130,-60,19844,-2.6725,-14.943
-130,-60,20000,-2.8222,-14.945
-120,-60,0,-3.3945,-2.9612
-120,-60,156.25,-2.4191,-2.3768
-120,-60,312.5,-1.4722,-1.9464
-120,-60,468.75,-0.71697,-1.7635
-120,-60,625,-0.1853,-1.8374
-120,-60,781.25,0.22152,-2.0557
-120,-60,937.5,0.55356,-2.2996
-120,-60,1093.8,0.83593,-2.4698
-120,-60,1250,1.0444,-2.5676
-120,-60,1406.2,1.1222,-2.6501
-120,-60,1562.5,1.1019,-2.7385
-120,-60,1718.8,1.0178,-2.8865
-120,-60,1875,0.91237,-3.1742
-120,-60,2031.2,0.80918,-3.6018
-120,-60,2187.5,0.72151,-4.1503
-120,-60,2343.8,0.67505,-4.8484
-120,-60,2500,0.68722,-5.6772
-120,-60,2656.2,0.7652,-6.5275
-120,-60,2812.5,0.89204,-7.3028
-120,-60,2968.8,1.025,-7.9251
-120,-60,3125,1.0949,-8.2544
-120,-60,3281.2,1.0873,-8.3561
-120,-60,3437.5,1.0297,-8.3969
-120,-60,3593.8,0.98101,-8.6652
-120,-60,3750,0.98198,-9.2428
-120,-60,3906.2,1.0134,-10.026
-120,-60,4062.5,1.0287,-10.742
-120,-60,4218.8,0.98107,-11.068
-120,-60,4375,0.8801,-10.954
-120,-60,4531.2,0.75153,-10.585
-120,-60,4687.5,0.62271,-10.151
-120,-60,4843.8,0.5272,-9.8124
-120,-60,5000,0.43339,-9.5345
-120,-60,5156.2,0.3405,-9.2622
-120,-60,5312.5,0.23657,-8.9209
-120,-60,5468.8,0.12769,-8.5348
-120,-60,5625,0.055864,-8.1934
-120,-60,5781.2,0.01935,-7.9112
-120,-60,5937.5,0.00055528,-7.6696
-120,-60,6093.8,-0.0019418,-7.439
-120,-60,6250,-0.042453,-7.2318
-120,-60,6406.2,-0.10047,-7.059
-120,-60,6562.5,-0.18212,-6.9064
-120,-60,6718.8,-0.27483,-6.8116
-120,-60,6875,-0.37831,-6.791
-120,-60,7031.2,-0.49809,-6.8283
-120,-60,7187.5,-0.66055,-6.935
-120,-60,7343.8,-0.84732,-7.0381
-120,-60,7500,-1.0495,-7.121
-120,-60,7656.2,-1.2095,-7.2053
-120,-60,7812.5,-1.3106,-7.3662
-120,-60,7968.8,-1.3784,-7.6327
-120,-60,8125,-1.4434,-8.0067
-120,-60,8281.2,-1.523,-8.3915
-120,-60,8437.5,-1.6478,-8.7221
-120,-60,8593.8,-1.7607,-8.9752
-120,-60,8750,-1.8242,-9.1849
-120,-60,8906.2,-1.8365,-9.3932
-120,-60,9062.5,-1.8228,-9.6478
-120,-60,9218.8,-1.8039,-9.9164
-120,-60,9375,-1.7934,-10.211
-120,-60,9531.2,-1.782,-10.448
-120,-60,9687.5,-1.7753,-10.665
-120,-60,9843.8,-1.7615,-10.771
-120,-60,10000,-1.7808,-10.754
-120,-60,10156,-1.8426,-10.643
-120,-60,10312,-1.9327,-10.435
-120,-60,10469,-2.0085,-10.105
-120,-60,10625,-2.0668,-9.7256
-120,-60,10781,-2.0922,-9.301
-120,-60,10938,-2.104,-8.8767
-120,-60,11094,-2.1054,-8.402
-120,-60,11250,-2.1185,-7.9296
-120,-60,11406,-2.1288,-7.4774
-120,-60,11562,-2.1605,-7.0618
-120,-60,11719,-2.1964,-6.7295
-120,-60,11875,-2.1603,-6.4191
-120,-60,12031,-2.0761,-6.119
-120,-60,12188,-1.9613,-5.7429
-120,-60,12344,-1.8053,-5.3393
-120,-60,12500,-1.7061,-5.007
-120,-60,12656,-1.7174,-4.7579
-120,-60,12812,-1.8213,-4.6336
-120,-60,12969,-1.948,-4.628
-120,-60,13125,-2.0719,-4.6488
-120,-60,13281,-2.1793,-4.6995
-120,-60,13438,-2.1934,-4.7246
-120,-60,13594,-2.1529,-4.764
-120,-60,13750,-2.1716,-4.8014
-120,-60,13906,-2.1943,-4.9158
-120,-60,14062,-2.258,-5.1128
-120,-60,14219,-2.387,-5.3147
-120,-60,14375,-2.5096,-5.4942
-120,-60,14531,-2.5099,-5.6723
-120,-60,14688,-2.4592,-5.8121
-120,-60,14844,-2.4136,-5.917
-120,-60,15000,-2.3617,-6.0234
-120,-60,15156,-2.3267,-6.1514
-120,-60,15312,-2.3343,-6.3012
-120,-60,15469,-2.3295,-6.5517
-120,-60,15625,-2.2331,-6.9032
-120,-60,15781,-2.065,-7.3674
-120,-60,15938,-1.9076,-7.855
-120,-60,16094,-1.7215,-8.3153
-120,-60,16250,-1.5166,-8.6802
-120,-60,16406,-1.393,-8.9325
-120,-60,16562,-1.3504,-9.0867
-120,-60,16719,-1.3581,-9.2333
-120,-60,16875,-1.3838,-9.3658
-120,-60,17031,-1.4159,-9.5452
-120,-60,17188,-1.411,-9.7089
-120,-60,17344,-1.3329,-9.8301
-120,-60,17500,-1.1858,-9.9507
-120,-60,17656,-1.0088,-10.066
-120,-60,17812,-0.8213,-10.25
-120,-60,17969,-0.63626,-10.502
-120,-60,18125,-0.49378,-10.775
-120,-60,18281,-0.39395,-11.092
-120,-60,18438,-0.32668,-11.36
-120,-60,18594,-0.30343,-11.632
-120,-60,18750,-0.3175,-11.931
-120,-60,18906,-0.33405,-12.248
-120,-60,19062,-0.3568,-12.626
-120,-60,19219,-0.39294,-12.997
-120,-60,19375,-0.45574,-13.338
-120,-60,19531,-0.54133,-13.638
-120,-60,19688,-0.62083,-13.859
-120,-60,19844,-0.68256,-14.021
-120,-60,20000,-0.69135,-14.114
-110,-60,0,-1.8918,-2.0743
-110,-60,156.25,-1.4768,-1.7857
-110,-60,312.5,-1.0077,-1.6015
-110,-60,468.75,-0.53249,-1.5514
-110,-60,625,-0.075891,-1.6328
-110,-60,781.25,0.37968,-1.7557
-110,-60,937.5,0.80654,-1.8337
-110,-60,1093.8,1.1273,-1.85
-110,-60,1250,1.3195,-1.8425
-110,-60,1406.2,1.3506,-1.9111
-110,-60,1562.5,1.3042,-2.0655
-110,-60,1718.8,1.2376,-2.3281
-110,-60,1875,1.1802,-2.7563
-110,-60,2031.2,1.163,-3.3442
-110,-60,2187.5,1.184,-4.0704
-110,-60,2343.8,1.2694,-4.9736
-110,-60,2500,1.4276,-5.9922
-110,-60,2656.2,1.6285,-6.935
-110,-60,2812.5,1.8363,-7.6857
-110,-60,2968.8,1.9866,-8.1746
-110,-60,3125,2.0236,-8.3328
-110,-60,3281.2,1.9637,-8.3239
-110,-60,3437.5,1.8436,-8.372
-110,-60,3593.8,1.7571,-8.7723
-110,-60,3750,1.7453,-9.5114
-110,-60,3906.2,1.7985,-10.391
-110,-60,4062.5,1.8547,-11.089
-110,-60,4218.8,1.8703,-11.266
-110,-60,4375,1.8273,-10.957
-110,-60,4531.2,1.7557,-10.347
-110,-60,4687.5,1.6838,-9.6236
-110,-60,4843.8,1.5988,-8.9264
-110,-60,5000,1.4816,-8.1879
-110,-60,5156.2,1.3119,-7.4443
-110,-60,5312.5,1.0909,-6.7742
-110,-60,5468.8,0.8791,-6.2792
-110,-60,5625,0.7033,-6.0877
-110,-60,5781.2,0.59311,-6.1572
-110,-60,5937.5,0.55849,-6.355
-110,-60,6093.8,0.55013,-6.4951
-110,-60,6250,0.54871,-6.5262
-110,-60,6406.2,0.49578,-6.5035
-110,-60,6562.5,0.42067,-6.4424
-110,-60,6718.8,0.35961,-6.3879
-110,-60,6875,0.31482,-6.4117
-110,-60,7031.2,0.28709,-6.4528
-110,-60,7187.5,0.25637,-6.5035
-110,-60,7343.8,0.17745,-6.5229
-110,-60,7500,0.079839,-6.5021
-110,-60,7656.2,-0.029849,-6.49
-110,-60,7812.5,-0.11669,-6.5567
-110,-60,7968.8,-0.19136,-6.7181
-110,-60,8125,-0.29042,-6.9576
-110,-60,8281.2,-0.42515,-7.1656
-110,-60,8437.5,-0.60781,-7.286
-110,-60,8593.8,-0.80607,-7.3269
-110,-60,8750,-0.94092,-7.3453
-110,-60,8906.2,-0.99212,-7.3899
-110,-60,9062.5,-0.98122,-7.5134
-110,-60,9218.8,-0.94298,-7.6986
-110,-60,9375,-0.89153,-7.9679
-110,-60,9531.2,-0.83035,-8.2727
-110,-60,9687.5,-0.76964,-8.6236
-110,-60,9843.8,-0.70837,-8.9998
-110,-60,10000,-0.66339,-9.3135
-110,-60,10156,-0.65755,-9.5471
-110,-60,10312,-0.70278,-9.689
-110,-60,10469,-0.73605,-9.664
-110,-60,10625,-0.75725,-9.5274
-110,-60,10781,-0.77327,-9.2885
-110,-60,10938,-0.76895,-8.9905
-110,-60,11094,-0.75297,-8.64
-110,-60,11250,-0.71656,-8.2124
-110,-60,11406,-0.62767,-7.7596
-110,-60,11562,-0.50901,-7.2899
-110,-60,11719,-0.39371,-6.8616
-110,-60,11875,-0.30321,-6.4594
-110,-60,12031,-0.26053,-6.0999
-110,-60,12188,-0.29598,-5.8042
-110,-60,12344,-0.38846,-5.5887
-110,-60,12500,-0.50983,-5.5067
-110,-60,12656,-0.70312,-5.5983
-110,-60,12812,-0.94447,-5.7493
-110,-60,12969,-1.1767,-5.8184
-110,-60,13125,-1.3628,-5.7315
-110,-60,13281,-1.4996,-5.5451
-110,-60,13438,-1.544,-5.2516
-110,-60,13594,-1.5266,-5.0075
-110,-60,13750,-1.5594,-4.8385
-110,-60,13906,-1.5709,-4.7418
-110,-60,14062,-1.5639,-4.7689
-110,-60,14219,-1.5561,-4.8663
-110,-60,14375,-1.5186,-5.0127
-110,-60,14531,-1.4045,-5.1781
-110,-60,14688,-1.2638,-5.404
-110,-60,14844,-1.1394,-5.6382
-110,-60,15000,-0.97992,-5.8547
-110,-60,15156,-0.77503,-6.0857
-110,-60,15312,-0.59978,-6.2846
-110,-60,15469,-0.39167,-6.3841
-110,-60,15625,-0.18251,-6.4394
-110,-60,15781,0.0004479,-6.5218
-110,-60,15938,0.098808,-6.6691
-110,-60,16094,0.15372,-6.9449
-110,-60,16250,0.1668,-7.3624
-110,-60,16406,0.11156,-7.8875
-110,-60,16562,0.032721,-8.4541
-110,-60,16719,-0.039075,-8.9752
-110,-60,16875,-0.096361,-9.3752
-110,-60,17031,-0.10262,-9.6455
-110,-60,17188,-0.071277,-9.7596
-110,-60,17344,0.035329,-9.766
-110,-60,17500,0.19478,-9.7962
-110,-60,17656,0.36003,-9.9235
-110,-60,17812,0.5155,-10.146
-110,-60,17969,0.63811,-10.425
-110,-60,18125,0.72317,-10.693
-110,-60,18281,0.79222,-10.935
-110,-60,18438,0.85454,-11.087
-110,-60,18594,0.9286,-11.238
-110,-60,18750,0.97239,-11.375
-110,-60,18906,0.99227,-11.523
-110,-60,19062,0.99858,-11.702
-110,-60,19219,0.96083,-11.839
-110,-60,19375,0.89855,-11.944
-110,-60,19531,0.8175,-11.992
-110,-60,19688,0.71705,-11.963
-110,-60,19844,0.60562,-11.905
-110,-60,20000,0.50492,-11.822
-100,-60,0,-2.777,-3.9839
-100,-60,156.25,-2.2964,-3.1827
-100,-60,312.5,-1.7357,-2.5724
-100,-60,468.75,-1.1235,-2.2029
-100,-60,625,-0.47888,-1.9953
-100,-60,781.25,0.17773,-1.8116
-100,-60,937.5,0.76205,-1.6326
-100,-60,1093.8,1.1609,-1.4571
-100,-60,1250,1.3683,-1.3933
-100,-60,1406.2,1.4075,-1.5272
-100,-60,1562.5,1.3851,-1.8596
-100,-60,1718.8,1.3989,-2.316
-100,-60,1875,1.4508,-2.9475
-100,-60,2031.2,1.5582,-3.7176
-100,-60,2187.5,1.7042,-4.5824
-100,-60,2343.8,1.8869,-5.5342
-100,-60,2500,2.1075,-6.4348
-100,-60,2656.2,2.3231,-7.1142
-100,-60,2812.5,2.4858,-7.4931
-100,-60,2968.8,2.5477,-7.6523
